datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-09-25 00:00:00+02:00,,,,,,14.1,93.0,13.0,14.1,15.1,1014.2,1014.2
2025-09-25 00:05:00+02:00,,,,,,14.1,93.0,13.0,14.1,15.1,1014.2,1014.2
2025-09-25 00:10:00+02:00,,,,,,14.0,93.0,12.9,14.0,14.9,1014.2,1014.2
2025-09-25 00:15:00+02:00,,,,,,14.0,93.0,12.9,14.0,14.9,1014.1,1014.1
2025-09-25 00:20:00+02:00,,,,,,14.0,93.0,12.8,14.0,14.8,1014.0,1014.0
2025-09-25 00:25:00+02:00,,,,,,13.9,93.0,12.8,13.9,14.8,1014.0,1014.0
2025-09-25 00:30:00+02:00,,,,,,13.9,93.0,12.8,13.9,14.8,1014.0,1014.0
2025-09-25 00:35:00+02:00,,,,,,13.9,93.0,12.8,13.9,14.7,1014.0,1014.0
2025-09-25 00:40:00+02:00,,,,,,13.8,93.0,12.7,13.8,14.6,1014.0,1014.0
2025-09-25 00:45:00+02:00,,,,,,13.8,93.0,12.7,13.8,14.6,1013.9,1013.9
2025-09-25 00:50:00+02:00,,,,,,13.7,93.0,12.6,13.7,14.5,1013.9,1013.9
2025-09-25 00:55:00+02:00,,,,,,13.7,93.0,12.6,13.7,14.5,1013.9,1013.9
2025-09-25 01:00:00+02:00,,,,,,13.7,93.0,12.6,13.7,14.5,1013.8,1013.8
2025-09-25 01:05:00+02:00,,,,,,13.6,93.0,12.5,13.6,14.4,1013.7,1013.7
2025-09-25 01:10:00+02:00,,,,,,13.6,93.0,12.5,13.6,14.3,1013.8,1013.8
2025-09-25 01:15:00+02:00,,,,,,13.5,93.0,12.4,13.5,14.2,1013.7,1013.7
2025-09-25 01:20:00+02:00,,,,,,13.5,93.0,12.4,13.5,14.2,1013.8,1013.8
2025-09-25 01:25:00+02:00,,,,,,13.5,93.0,12.3,13.5,14.2,1013.7,1013.7
2025-09-25 01:30:00+02:00,,,,,,13.4,93.0,12.3,13.4,14.1,1013.7,1013.7
2025-09-25 01:35:00+02:00,,,,,,13.4,93.0,12.2,13.3,14.1,1013.7,1013.7
2025-09-25 01:40:00+02:00,,,,,,13.3,93.0,12.2,13.3,14.0,1013.7,1013.7
