datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-09-23 00:00:00+02:00,,,,,,14.4,94.0,13.4,14.4,15.5,1015.1,1015.1
2025-09-23 00:05:00+02:00,,,,,,14.4,94.0,13.4,14.4,15.5,1015.1,1015.1
2025-09-23 00:10:00+02:00,,,,,,14.3,94.0,13.4,14.3,15.4,1015.0,1015.0
2025-09-23 00:15:00+02:00,,,,,,14.3,94.0,13.3,14.3,15.3,1014.9,1014.9
2025-09-23 00:20:00+02:00,,,,,,14.3,94.0,13.3,14.3,15.3,1015.1,1015.1
2025-09-23 00:25:00+02:00,,,,,,14.3,94.0,13.3,14.3,15.3,1015.2,1015.2
2025-09-23 00:30:00+02:00,,,,,,14.2,94.0,13.3,14.2,15.2,1015.2,1015.2
2025-09-23 00:35:00+02:00,,,,,,14.2,94.0,13.3,14.2,15.2,1015.2,1015.2
2025-09-23 00:40:00+02:00,,,,,,14.2,94.0,13.3,14.2,15.2,1015.1,1015.1
2025-09-23 00:45:00+02:00,,,,,,14.1,94.0,13.2,14.1,15.1,1015.1,1015.1
2025-09-23 00:50:00+02:00,,,,,,14.1,94.0,13.2,14.1,15.1,1015.1,1015.1
2025-09-23 00:55:00+02:00,,,,,,14.1,94.0,13.1,14.1,15.0,1015.1,1015.1
2025-09-23 01:00:00+02:00,,,,,,14.0,94.0,13.1,14.0,14.9,1015.0,1015.0
2025-09-23 01:05:00+02:00,,,,,,14.0,94.0,13.1,14.0,14.9,1014.9,1014.9
2025-09-23 01:10:00+02:00,,,,,,14.0,94.0,13.1,14.0,14.9,1014.8,1014.8
2025-09-23 01:15:00+02:00,,,,,,13.9,94.0,12.9,13.9,14.8,1014.7,1014.7
2025-09-23 01:20:00+02:00,,,,,,13.9,94.0,12.9,13.9,14.8,1014.7,1014.7
2025-09-23 01:25:00+02:00,,,,,,13.9,94.0,12.9,13.9,14.8,1014.6,1014.6
2025-09-23 01:30:00+02:00,,,,,,13.8,94.0,12.8,13.8,14.7,1014.6,1014.6
2025-09-23 01:35:00+02:00,,,,,,13.8,94.0,12.8,13.8,14.7,1014.7,1014.7
2025-09-23 01:40:00+02:00,,,,,,13.8,94.0,12.8,13.8,14.7,1014.7,1014.7
2025-09-23 01:45:00+02:00,,,,,,13.7,94.0,12.8,13.7,14.6,1014.8,1014.8
2025-09-23 01:50:00+02:00,,,,,,13.7,94.0,12.8,13.7,14.6,1014.8,1014.8
2025-09-23 01:55:00+02:00,,,,,,13.7,94.0,12.8,13.7,14.5,1014.8,1014.8
2025-09-23 02:00:00+02:00,,,,,,13.6,94.0,12.7,13.6,14.4,1014.9,1014.9
2025-09-23 02:05:00+02:00,,,,,,13.6,94.0,12.7,13.6,14.4,1014.9,1014.9
2025-09-23 02:10:00+02:00,,,,,,13.6,94.0,12.7,13.6,14.4,1014.9,1014.9
2025-09-23 02:15:00+02:00,,,,,,13.6,94.0,12.7,13.6,14.4,1015.0,1015.0
2025-09-23 02:20:00+02:00,,,,,,13.6,94.0,12.6,13.6,14.4,1015.0,1015.0
2025-09-23 02:25:00+02:00,,,,,,13.5,94.0,12.6,13.5,14.3,1015.1,1015.1
2025-09-23 02:30:00+02:00,,,,,,13.5,94.0,12.6,13.5,14.3,1014.9,1014.9
2025-09-23 02:35:00+02:00,,,,,,13.5,94.0,12.6,13.5,14.3,1015.0,1015.0
2025-09-23 02:40:00+02:00,,,,,,13.5,94.0,12.5,13.5,14.3,1015.1,1015.1
2025-09-23 02:45:00+02:00,,,,,,13.4,94.0,12.4,13.4,14.2,1015.1,1015.1
2025-09-23 02:50:00+02:00,,,,,,13.4,94.0,12.4,13.4,14.2,1015.0,1015.0
2025-09-23 02:55:00+02:00,,,,,,13.4,94.0,12.4,13.4,14.1,1015.2,1015.2
2025-09-23 03:00:00+02:00,,,,,,13.4,94.0,12.4,13.3,14.1,1015.2,1015.2
2025-09-23 03:05:00+02:00,,,,,,13.3,94.0,12.4,13.3,14.1,1015.3,1015.3
2025-09-23 03:10:00+02:00,,,,,,13.3,94.0,12.3,13.3,14.1,1015.2,1015.2
2025-09-23 03:15:00+02:00,,,,,,13.3,94.0,12.3,13.3,14.1,1015.3,1015.3
2025-09-23 03:20:00+02:00,,,,,,13.3,94.0,12.3,13.3,14.0,1015.2,1015.2
2025-09-23 03:25:00+02:00,,,,,,13.2,94.0,12.3,13.2,13.9,1015.2,1015.2
2025-09-23 03:30:00+02:00,,,,,,13.2,94.0,12.3,13.2,13.9,1015.3,1015.3
2025-09-23 03:35:00+02:00,,,,,,13.2,94.0,12.3,13.2,13.9,1015.3,1015.3
2025-09-23 03:40:00+02:00,,,,,,13.1,94.0,12.2,13.1,13.8,1015.2,1015.2
2025-09-23 03:45:00+02:00,,,,,,13.1,94.0,12.2,13.1,13.8,1015.1,1015.1
2025-09-23 03:50:00+02:00,,,,,,13.1,94.0,12.2,13.1,13.8,1015.3,1015.3
2025-09-23 03:55:00+02:00,,,,,,13.1,94.0,12.1,13.1,13.7,1015.3,1015.3
2025-09-23 04:00:00+02:00,,,,,,13.0,94.0,12.1,13.0,13.6,1015.4,1015.4
2025-09-23 04:05:00+02:00,,,,,,13.0,94.0,12.1,13.0,13.6,1015.4,1015.4
2025-09-23 04:10:00+02:00,,,,,,13.0,94.0,12.1,13.0,13.6,1015.5,1015.5
2025-09-23 04:15:00+02:00,,,,,,13.0,94.0,12.1,13.0,13.6,1015.4,1015.4
2025-09-23 04:20:00+02:00,,,,,,12.9,94.0,12.0,12.9,13.5,1015.4,1015.4
2025-09-23 04:25:00+02:00,,,,,,12.9,94.0,11.9,12.9,13.5,1015.2,1015.2
2025-09-23 04:30:00+02:00,,,,,,12.9,94.0,11.9,12.9,13.5,1015.4,1015.4
2025-09-23 04:35:00+02:00,,,,,,12.9,94.0,11.9,12.9,13.5,1015.3,1015.3
2025-09-23 04:40:00+02:00,,,,,,12.8,94.0,11.9,12.8,13.4,1015.4,1015.4
2025-09-23 04:45:00+02:00,,,,,,12.8,94.0,11.8,12.8,13.4,1015.3,1015.3
2025-09-23 04:50:00+02:00,,,,,,12.8,94.0,11.8,12.8,13.4,1015.4,1015.4
2025-09-23 04:55:00+02:00,,,,,,12.8,94.0,11.8,12.8,13.4,1015.4,1015.4
2025-09-23 05:00:00+02:00,,,,,,12.7,94.0,11.8,12.7,13.3,1015.3,1015.3
2025-09-23 05:05:00+02:00,,,,,,12.7,94.0,11.8,12.7,13.2,1015.3,1015.3
2025-09-23 05:10:00+02:00,,,,,,12.7,94.0,11.8,12.7,13.2,1015.4,1015.4
2025-09-23 05:15:00+02:00,,,,,,12.7,94.0,11.8,12.7,13.2,1015.5,1015.5
2025-09-23 05:20:00+02:00,,,,,,12.7,94.0,11.7,12.7,13.2,1015.3,1015.3
2025-09-23 05:25:00+02:00,,,,,,12.6,94.0,11.7,12.6,13.1,1015.3,1015.3
2025-09-23 05:30:00+02:00,,,,,,12.6,94.0,11.7,12.6,13.1,1015.4,1015.4
2025-09-23 05:35:00+02:00,,,,,,12.5,94.0,11.6,12.5,13.0,1015.3,1015.3
2025-09-23 05:40:00+02:00,,,,,,12.5,94.0,11.6,12.5,13.0,1015.4,1015.4
2025-09-23 05:45:00+02:00,,,,,,12.5,94.0,11.5,12.5,13.0,1015.4,1015.4
2025-09-23 05:50:00+02:00,,,,,,12.4,94.0,11.4,12.4,12.8,1015.3,1015.3
2025-09-23 05:55:00+02:00,,,,,,12.3,94.0,11.4,12.3,12.8,1015.3,1015.3
2025-09-23 06:00:00+02:00,,,,,,12.3,94.0,11.3,12.3,12.7,1015.3,1015.3
2025-09-23 06:05:00+02:00,,,,,,12.2,93.0,11.2,12.2,12.6,1015.3,1015.3
2025-09-23 06:10:00+02:00,,,,,,12.2,93.0,11.1,12.2,12.6,1015.4,1015.4
2025-09-23 06:15:00+02:00,,,,,,12.1,93.0,11.0,12.1,12.4,1015.4,1015.4
2025-09-23 06:20:00+02:00,,,,,,12.1,93.0,11.0,12.1,12.4,1015.4,1015.4
2025-09-23 06:25:00+02:00,,,,,,12.0,93.0,10.9,12.0,12.3,1015.4,1015.4
2025-09-23 06:30:00+02:00,,,,,,12.0,93.0,10.9,12.0,12.3,1015.5,1015.5
2025-09-23 06:35:00+02:00,,,,,,11.9,93.0,10.9,11.9,12.2,1015.5,1015.5
2025-09-23 06:40:00+02:00,,,,,,11.9,93.0,10.8,11.9,12.2,1015.5,1015.5
