datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-09-18 00:00:00+02:00,,,,,,16.7,96.0,16.1,16.7,18.7,1010.7,1010.7
2025-09-18 00:05:00+02:00,,,,,,16.7,96.0,16.1,16.7,18.7,1010.7,1010.7
2025-09-18 00:10:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.8,1010.7,1010.7
2025-09-18 00:15:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.8,1010.8,1010.8
2025-09-18 00:20:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.8,1010.8,1010.8
2025-09-18 00:25:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.8,1010.9,1010.9
2025-09-18 00:30:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.8,1010.8,1010.8
2025-09-18 00:35:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.8,1010.9,1010.9
2025-09-18 00:40:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.9,1010.8,1010.8
2025-09-18 00:45:00+02:00,,,,,,16.8,96.0,16.2,16.8,18.9,1010.9,1010.9
2025-09-18 00:50:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.9,1010.9
2025-09-18 00:55:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.9,1010.9
2025-09-18 01:00:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.9,1010.9
2025-09-18 01:05:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.9,1010.9
2025-09-18 01:10:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.9,1010.9
2025-09-18 01:15:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.9,1010.9
2025-09-18 01:20:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.9,1010.9
2025-09-18 01:25:00+02:00,,,,,,16.9,96.0,16.3,16.9,19.0,1010.8,1010.8
2025-09-18 01:30:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1010.8,1010.8
2025-09-18 01:35:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1010.8,1010.8
2025-09-18 01:40:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.0,1011.0
2025-09-18 01:45:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.0,1011.0
2025-09-18 01:50:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 01:55:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 02:00:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 02:05:00+02:00,,,,,,17.0,96.0,16.4,17.0,19.1,1011.1,1011.1
2025-09-18 02:10:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 02:15:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 02:20:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 02:25:00+02:00,,,,,,17.0,96.0,16.4,17.0,19.2,1011.1,1011.1
2025-09-18 02:30:00+02:00,,,,,,17.0,96.0,16.4,17.0,19.2,1011.2,1011.2
2025-09-18 02:35:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.3,1011.3
2025-09-18 02:40:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.3,1011.3
2025-09-18 02:45:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.2,1011.2
2025-09-18 02:50:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 02:55:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.0,1011.0
2025-09-18 03:00:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.0,1011.0
2025-09-18 03:05:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
2025-09-18 03:10:00+02:00,,,,,,17.0,96.0,16.3,17.0,19.1,1011.1,1011.1
