datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-10-03 00:00:00+02:00,,,,,,11.5,90.0,9.9,11.5,11.5,1016.2,1016.2
2025-10-03 00:05:00+02:00,,,,,,11.4,90.0,9.8,11.4,11.4,1016.1,1016.1
2025-10-03 00:10:00+02:00,,,,,,11.3,90.0,9.7,11.3,11.3,1016.2,1016.2
2025-10-03 00:15:00+02:00,,,,,,11.2,90.0,9.6,11.2,11.2,1016.1,1016.1
2025-10-03 00:20:00+02:00,,,,,,11.2,90.0,9.6,11.2,11.1,1016.0,1016.0
2025-10-03 00:25:00+02:00,,,,,,11.1,90.0,9.5,11.1,11.0,1016.0,1016.0
2025-10-03 00:30:00+02:00,,,,,,11.0,90.0,9.4,11.0,10.9,1015.8,1015.8
2025-10-03 00:35:00+02:00,,,,,,10.9,90.0,9.3,10.9,10.8,1015.7,1015.7
2025-10-03 00:40:00+02:00,,,,,,10.9,90.0,9.3,10.8,10.7,1015.6,1015.6
2025-10-03 00:45:00+02:00,,,,,,10.8,90.0,9.2,10.8,10.7,1015.5,1015.5
2025-10-03 00:50:00+02:00,,,,,,10.7,90.0,9.1,10.7,10.5,1015.5,1015.5
2025-10-03 00:55:00+02:00,,,,,,10.7,90.0,9.1,10.7,10.5,1015.4,1015.4
2025-10-03 01:00:00+02:00,,,,,,10.6,90.0,9.1,10.6,10.4,1015.4,1015.4
2025-10-03 01:05:00+02:00,,,,,,10.6,90.0,9.0,10.6,10.3,1015.5,1015.5
2025-10-03 01:10:00+02:00,,,,,,10.5,90.0,8.9,10.5,10.3,1015.4,1015.4
2025-10-03 01:15:00+02:00,,,,,,10.4,90.0,8.9,10.4,10.2,1015.3,1015.3
2025-10-03 01:20:00+02:00,,,,,,10.4,90.0,8.8,10.4,10.2,1015.2,1015.2
2025-10-03 01:25:00+02:00,,,,,,10.3,90.0,8.8,10.3,10.1,1015.1,1015.1
2025-10-03 01:30:00+02:00,,,,,,10.3,90.0,8.7,10.3,10.0,1015.1,1015.1
2025-10-03 01:35:00+02:00,,,,,,10.2,90.0,8.6,10.2,9.9,1015.1,1015.1
2025-10-03 01:40:00+02:00,,,,,,10.2,90.0,8.6,10.2,9.9,1015.0,1015.0
2025-10-03 01:45:00+02:00,,,,,,10.1,90.0,8.6,10.1,9.8,1015.0,1015.0
2025-10-03 01:50:00+02:00,,,,,,10.1,90.0,8.6,10.1,9.8,1015.0,1015.0
2025-10-03 01:55:00+02:00,,,,,,10.0,90.0,8.4,10.0,9.7,1015.1,1015.1
2025-10-03 02:00:00+02:00,,,,,,10.0,90.0,8.4,10.0,9.6,1015.0,1015.0
2025-10-03 02:05:00+02:00,,,,,,9.9,90.0,8.3,9.9,9.5,1015.0,1015.0
2025-10-03 02:10:00+02:00,,,,,,9.9,90.0,8.3,9.9,9.5,1014.9,1014.9
2025-10-03 02:15:00+02:00,,,,,,9.8,90.0,8.2,9.8,9.4,1014.9,1014.9
2025-10-03 02:20:00+02:00,,,,,,9.8,90.0,8.2,9.8,9.4,1014.9,1014.9
2025-10-03 02:25:00+02:00,,,,,,9.8,90.0,8.2,9.8,9.3,1014.9,1014.9
2025-10-03 02:30:00+02:00,,,,,,9.7,90.0,8.2,9.7,9.3,1014.8,1014.8
2025-10-03 02:35:00+02:00,,,,,,9.7,90.0,8.2,9.7,9.3,1014.7,1014.7
2025-10-03 02:40:00+02:00,,,,,,9.6,90.0,8.1,9.6,9.2,1014.7,1014.7
2025-10-03 02:45:00+02:00,,,,,,9.6,90.0,8.1,9.6,9.2,1014.6,1014.6
2025-10-03 02:50:00+02:00,,,,,,9.5,91.0,8.1,9.5,9.1,1014.5,1014.5
2025-10-03 02:55:00+02:00,,,,,,9.5,91.0,8.1,9.5,9.1,1014.6,1014.6
2025-10-03 03:00:00+02:00,,,,,,9.5,91.0,8.1,9.5,9.1,1014.5,1014.5
2025-10-03 03:05:00+02:00,,,,,,9.5,91.0,8.1,9.5,9.1,1014.4,1014.4
2025-10-03 03:10:00+02:00,,,,,,9.4,91.0,8.0,9.4,9.0,1014.4,1014.4
2025-10-03 03:15:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.4,1014.4
2025-10-03 03:20:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.4,1014.4
2025-10-03 03:25:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.4,1014.4
2025-10-03 03:30:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.3,1014.3
2025-10-03 03:35:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.3,1014.3
2025-10-03 03:40:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.3,1014.3
2025-10-03 03:45:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.1,1014.1
2025-10-03 03:50:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1014.0,1014.0
2025-10-03 03:55:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1013.9,1013.9
2025-10-03 04:00:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1013.8,1013.8
2025-10-03 04:05:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1013.8,1013.8
2025-10-03 04:10:00+02:00,,,,,,9.4,91.0,8.0,9.4,8.9,1013.8,1013.8
2025-10-03 04:15:00+02:00,,,,,,9.5,91.0,8.1,9.5,9.1,1013.6,1013.6
2025-10-03 04:20:00+02:00,,,,,,9.5,91.0,8.1,9.5,9.1,1013.6,1013.6
2025-10-03 04:25:00+02:00,,,,,,9.5,91.0,8.1,9.5,9.1,1013.6,1013.6
2025-10-03 04:30:00+02:00,,,,,,9.5,91.0,8.2,9.5,9.1,1013.7,1013.7
2025-10-03 04:35:00+02:00,,,,,,9.5,92.0,8.3,9.5,9.2,1013.8,1013.8
2025-10-03 04:40:00+02:00,,,,,,9.6,92.0,8.4,9.6,9.2,1013.7,1013.7
2025-10-03 04:45:00+02:00,,,,,,9.6,92.0,8.4,9.6,9.2,1013.7,1013.7
2025-10-03 04:50:00+02:00,,,,,,9.6,92.0,8.4,9.6,9.2,1013.7,1013.7
2025-10-03 04:55:00+02:00,,,,,,9.6,92.0,8.4,9.6,9.2,1013.6,1013.6
2025-10-03 05:00:00+02:00,,,,,,9.6,92.0,8.4,9.7,9.3,1013.5,1013.5
2025-10-03 05:05:00+02:00,,,,,,9.7,92.0,8.4,9.7,9.3,1013.5,1013.5
2025-10-03 05:10:00+02:00,,,,,,9.7,92.0,8.4,9.7,9.3,1013.5,1013.5
2025-10-03 05:15:00+02:00,,,,,,9.7,92.0,8.4,9.7,9.3,1013.4,1013.4
2025-10-03 05:20:00+02:00,,,,,,9.7,92.0,8.5,9.7,9.4,1013.4,1013.4
2025-10-03 05:25:00+02:00,,,,,,9.8,92.0,8.6,9.8,9.5,1013.3,1013.3
2025-10-03 05:30:00+02:00,,,,,,9.8,92.0,8.6,9.8,9.5,1013.3,1013.3
2025-10-03 05:35:00+02:00,,,,,,9.8,92.0,8.6,9.8,9.5,1013.3,1013.3
2025-10-03 05:40:00+02:00,,,,,,9.8,92.0,8.6,9.8,9.5,1013.4,1013.4
2025-10-03 05:45:00+02:00,,,,,,9.8,92.0,8.6,9.8,9.5,1013.3,1013.3
2025-10-03 05:50:00+02:00,,,,,,9.9,92.0,8.7,9.9,9.6,1013.3,1013.3
2025-10-03 05:55:00+02:00,,,,,,9.9,92.0,8.7,9.9,9.6,1013.5,1013.5
2025-10-03 06:00:00+02:00,,,,,,9.9,92.0,8.7,9.9,9.6,1013.4,1013.4
2025-10-03 06:05:00+02:00,,,,,,9.9,92.0,8.7,9.9,9.6,1013.5,1013.5
2025-10-03 06:10:00+02:00,,,,,,10.0,93.0,8.9,10.0,9.8,1013.3,1013.3
2025-10-03 06:15:00+02:00,,,,,,10.0,93.0,8.9,10.0,9.8,1013.3,1013.3
2025-10-03 06:20:00+02:00,,,,,,10.0,93.0,8.9,10.0,9.8,1013.2,1013.2
2025-10-03 06:25:00+02:00,,,,,,10.0,93.0,9.0,10.0,9.8,1013.2,1013.2
2025-10-03 06:30:00+02:00,,,,,,10.1,93.0,9.0,10.1,9.8,1013.2,1013.2
2025-10-03 06:35:00+02:00,,,,,,10.1,93.0,9.0,10.1,9.9,1013.2,1013.2
2025-10-03 06:40:00+02:00,,,,,,10.1,93.0,9.0,10.1,9.9,1013.3,1013.3
2025-10-03 06:45:00+02:00,,,,,,10.1,93.0,9.0,10.1,9.9,1013.4,1013.4
2025-10-03 06:50:00+02:00,,,,,,10.2,93.0,9.1,10.2,10.0,1013.3,1013.3
2025-10-03 06:55:00+02:00,,,,,,10.2,93.0,9.1,10.2,10.0,1013.3,1013.3
2025-10-03 07:00:00+02:00,,,,,,10.2,93.0,9.1,10.2,10.0,1013.3,1013.3
2025-10-03 07:05:00+02:00,,,,,,10.2,93.0,9.1,10.2,10.0,1013.3,1013.3
2025-10-03 07:10:00+02:00,,,,,,10.3,93.0,9.2,10.3,10.1,1013.1,1013.1
2025-10-03 07:15:00+02:00,,,,,,10.3,93.0,9.2,10.3,10.1,1013.1,1013.1
2025-10-03 07:20:00+02:00,,,,,,10.3,93.0,9.2,10.3,10.1,1013.1,1013.1
2025-10-03 07:25:00+02:00,,,,,,10.3,93.0,9.2,10.3,10.1,1012.9,1012.9
2025-10-03 07:30:00+02:00,,,,,,10.3,93.0,9.2,10.3,10.1,1013.0,1013.0
2025-10-03 07:35:00+02:00,,,,,,10.3,93.0,9.3,10.3,10.2,1012.8,1012.8
2025-10-03 07:40:00+02:00,,,,,,10.4,93.0,9.3,10.4,10.3,1012.8,1012.8
2025-10-03 07:45:00+02:00,,,,,,10.4,93.0,9.3,10.4,10.3,1012.8,1012.8
2025-10-03 07:50:00+02:00,,,,,,10.4,93.0,9.4,10.4,10.3,1012.8,1012.8
2025-10-03 07:55:00+02:00,,,,,,10.5,93.0,9.4,10.5,10.4,1012.7,1012.7
2025-10-03 08:00:00+02:00,,,,,,10.5,93.0,9.4,10.5,10.4,1012.7,1012.7
2025-10-03 08:05:00+02:00,,,,,,10.5,93.0,9.4,10.5,10.4,1012.7,1012.7
2025-10-03 08:10:00+02:00,,,,,,10.5,93.0,9.5,10.5,10.4,1012.7,1012.7
2025-10-03 08:15:00+02:00,,,,,,10.6,93.0,9.5,10.6,10.5,1012.5,1012.5
2025-10-03 08:20:00+02:00,,,,,,10.6,93.0,9.5,10.6,10.5,1012.4,1012.4
2025-10-03 08:25:00+02:00,,,,,,10.6,93.0,9.5,10.6,10.5,1012.4,1012.4
2025-10-03 08:30:00+02:00,,,,,,10.6,93.0,9.5,10.6,10.5,1012.3,1012.3
2025-10-03 08:35:00+02:00,,,,,,10.7,93.0,9.6,10.7,10.7,1012.3,1012.3
2025-10-03 08:40:00+02:00,,,,,,10.7,93.0,9.6,10.7,10.7,1012.3,1012.3
2025-10-03 08:45:00+02:00,,,,,,10.7,93.0,9.6,10.7,10.7,1012.3,1012.3
2025-10-03 08:50:00+02:00,,,,,,10.7,93.0,9.6,10.7,10.7,1012.3,1012.3
2025-10-03 08:55:00+02:00,,,,,,10.8,94.0,9.8,10.8,10.8,1012.3,1012.3
2025-10-03 09:00:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1012.2,1012.2
2025-10-03 09:05:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1012.2,1012.2
2025-10-03 09:10:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1012.0,1012.0
