datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2025-03-14 00:00:00+01:00,,,,,,4.7,88.0,993.5,993.5
2025-03-14 00:05:00+01:00,,,,,,4.7,88.0,993.6,993.6
2025-03-14 00:10:00+01:00,,,,,,4.6,88.0,993.5,993.5
2025-03-14 00:15:00+01:00,,,,,,4.6,88.0,993.5,993.5
2025-03-14 00:20:00+01:00,,,,,,4.6,88.0,993.6,993.6
2025-03-14 00:25:00+01:00,,,,,,4.5,88.0,993.6,993.6
2025-03-14 00:30:00+01:00,,,,,,4.5,88.0,993.6,993.6
2025-03-14 00:35:00+01:00,,,,,,4.5,88.0,993.6,993.6
2025-03-14 00:40:00+01:00,,,,,,4.5,88.0,993.7,993.7
2025-03-14 00:45:00+01:00,,,,,,4.4,88.0,993.6,993.6
2025-03-14 00:50:00+01:00,,,,,,4.4,88.0,993.7,993.7
2025-03-14 00:55:00+01:00,,,,,,4.4,88.0,993.6,993.6
2025-03-14 01:00:00+01:00,,,,,,4.3,88.0,993.7,993.7
2025-03-14 01:05:00+01:00,,,,,,4.3,88.0,993.8,993.8
2025-03-14 01:10:00+01:00,,,,,,4.3,88.0,993.8,993.8
2025-03-14 01:15:00+01:00,,,,,,4.2,88.0,993.8,993.8
2025-03-14 01:20:00+01:00,,,,,,4.2,88.0,993.8,993.8
2025-03-14 01:25:00+01:00,,,,,,4.2,88.0,993.8,993.8
2025-03-14 01:30:00+01:00,,,,,,4.2,88.0,993.8,993.8
2025-03-14 01:35:00+01:00,,,,,,4.2,88.0,993.8,993.8
2025-03-14 01:40:00+01:00,,,,,,4.2,88.0,993.8,993.8
2025-03-14 01:45:00+01:00,,,,,,4.2,88.0,993.8,993.8
2025-03-14 01:50:00+01:00,,,,,,4.2,88.0,993.9,993.9
2025-03-14 01:55:00+01:00,,,,,,4.2,88.0,994.0,994.0
2025-03-14 02:00:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:05:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:10:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:15:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:20:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:25:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:30:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:35:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:40:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:45:00+01:00,,,,,,4.1,89.0,994.1,994.1
2025-03-14 02:50:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 02:55:00+01:00,,,,,,4.1,89.0,994.1,994.1
2025-03-14 03:00:00+01:00,,,,,,4.1,89.0,994.1,994.1
2025-03-14 03:05:00+01:00,,,,,,4.1,89.0,994.0,994.0
2025-03-14 03:10:00+01:00,,,,,,4.1,89.0,994.1,994.1
2025-03-14 03:15:00+01:00,,,,,,4.1,89.0,994.2,994.2
2025-03-14 03:20:00+01:00,,,,,,4.1,89.0,994.1,994.1
2025-03-14 03:25:00+01:00,,,,,,4.1,89.0,994.2,994.2
2025-03-14 03:30:00+01:00,,,,,,4.1,90.0,994.2,994.2
2025-03-14 03:35:00+01:00,,,,,,4.1,90.0,994.2,994.2
2025-03-14 03:40:00+01:00,,,,,,4.1,90.0,994.3,994.3
2025-03-14 03:45:00+01:00,,,,,,4.2,90.0,994.3,994.3
2025-03-14 03:50:00+01:00,,,,,,4.2,90.0,994.3,994.3
2025-03-14 03:55:00+01:00,,,,,,4.2,90.0,994.4,994.4
2025-03-14 04:00:00+01:00,,,,,,4.2,90.0,994.4,994.4
2025-03-14 04:05:00+01:00,,,,,,4.2,90.0,994.3,994.3
2025-03-14 04:10:00+01:00,,,,,,4.2,90.0,994.5,994.5
2025-03-14 04:15:00+01:00,,,,,,4.2,90.0,994.5,994.5
