datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-09-26 00:00:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1013.7,1013.7
2025-09-26 00:05:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1013.7,1013.7
2025-09-26 00:10:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1013.7,1013.7
2025-09-26 00:15:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1013.7,1013.7
2025-09-26 00:20:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1013.7,1013.7
2025-09-26 00:25:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.9,1013.7,1013.7
2025-09-26 00:30:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.8,1013.7,1013.7
2025-09-26 00:35:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.9,1013.7,1013.7
2025-09-26 00:40:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.9,1013.8,1013.8
2025-09-26 00:45:00+02:00,,,,,,10.9,94.0,10.0,10.8,10.9,1013.7,1013.7
2025-09-26 00:50:00+02:00,,,,,,10.8,94.0,9.9,10.8,10.9,1013.7,1013.7
2025-09-26 00:55:00+02:00,,,,,,10.9,94.0,10.0,10.8,10.9,1013.7,1013.7
2025-09-26 01:00:00+02:00,,,,,,10.9,94.0,10.0,10.9,10.9,1013.7,1013.7
2025-09-26 01:05:00+02:00,,,,,,10.9,94.0,10.0,10.9,10.9,1013.7,1013.7
2025-09-26 01:10:00+02:00,,,,,,10.9,94.0,10.0,10.9,10.9,1013.7,1013.7
2025-09-26 01:15:00+02:00,,,,,,10.9,94.0,10.0,10.9,10.9,1013.7,1013.7
2025-09-26 01:20:00+02:00,,,,,,10.9,94.0,10.0,10.9,10.9,1013.7,1013.7
2025-09-26 01:25:00+02:00,,,,,,10.9,94.0,10.0,10.9,10.9,1013.7,1013.7
2025-09-26 01:30:00+02:00,,,,,,10.9,94.0,10.0,10.9,10.9,1013.7,1013.7
2025-09-26 01:35:00+02:00,,,,,,10.9,94.0,10.0,10.9,11.0,1013.7,1013.7
2025-09-26 01:40:00+02:00,,,,,,10.9,94.0,10.0,10.9,11.0,1013.6,1013.6
2025-09-26 01:45:00+02:00,,,,,,10.9,94.0,10.0,10.9,11.0,1013.7,1013.7
2025-09-26 01:50:00+02:00,,,,,,10.9,95.0,10.1,10.9,11.0,1013.7,1013.7
2025-09-26 01:55:00+02:00,,,,,,10.9,95.0,10.1,10.9,11.0,1013.7,1013.7
