datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-09-17 00:00:00+02:00,,,,,,16.1,94.0,,,,1010.5,1010.5
2025-09-17 00:05:00+02:00,,,,,,16.0,94.0,,,,1010.4,1010.4
2025-09-17 00:10:00+02:00,,,,,,16.0,94.0,,,,1010.6,1010.6
2025-09-17 00:15:00+02:00,,,,,,16.0,94.0,,,,1010.5,1010.5
2025-09-17 00:20:00+02:00,,,,,,16.0,94.0,,,,1010.4,1010.4
2025-09-17 00:25:00+02:00,,,,,,15.9,94.0,,,,1010.4,1010.4
2025-09-17 00:30:00+02:00,,,,,,15.9,94.0,,,,1010.3,1010.3
2025-09-17 00:35:00+02:00,,,,,,15.9,94.0,,,,1010.5,1010.5
2025-09-17 00:40:00+02:00,,,,,,15.8,94.0,,,,1010.5,1010.5
2025-09-17 00:45:00+02:00,,,,,,15.8,94.0,,,,1010.6,1010.6
2025-09-17 00:50:00+02:00,,,,,,15.8,94.0,,,,1010.6,1010.6
2025-09-17 00:55:00+02:00,,,,,,15.7,94.0,,,,1010.6,1010.6
2025-09-17 01:00:00+02:00,,,,,,15.7,94.0,,,,1010.6,1010.6
2025-09-17 01:05:00+02:00,,,,,,15.6,94.0,,,,1010.5,1010.5
2025-09-17 01:10:00+02:00,,,,,,15.6,94.0,,,,1010.6,1010.6
2025-09-17 01:15:00+02:00,,,,,,15.6,94.0,,,,1010.7,1010.7
2025-09-17 01:20:00+02:00,,,,,,15.5,94.0,,,,1010.6,1010.6
2025-09-17 01:25:00+02:00,,,,,,15.5,94.0,,,,1010.6,1010.6
2025-09-17 01:30:00+02:00,,,,,,15.5,94.0,,,,1010.7,1010.7
2025-09-17 01:35:00+02:00,,,,,,15.4,94.0,,,,1010.8,1010.8
2025-09-17 01:40:00+02:00,,,,,,15.4,94.0,,,,1010.6,1010.6
2025-09-17 01:45:00+02:00,,,,,,15.3,94.0,,,,1010.7,1010.7
2025-09-17 01:50:00+02:00,,,,,,15.3,94.0,,,,1010.8,1010.8
2025-09-17 01:55:00+02:00,,,,,,15.3,94.0,,,,1010.7,1010.7
2025-09-17 02:00:00+02:00,,,,,,15.2,94.0,,,,1010.7,1010.7
2025-09-17 02:05:00+02:00,,,,,,15.2,94.0,,,,1010.9,1010.9
2025-09-17 02:10:00+02:00,,,,,,15.1,94.0,,,,1010.9,1010.9
2025-09-17 02:15:00+02:00,,,,,,15.1,94.0,,,,1010.8,1010.8
2025-09-17 02:20:00+02:00,,,,,,15.1,94.0,,,,1010.9,1010.9
2025-09-17 02:25:00+02:00,,,,,,15.0,94.0,,,,1010.9,1010.9
2025-09-17 02:30:00+02:00,,,,,,15.0,94.0,,,,1010.9,1010.9
2025-09-17 02:35:00+02:00,,,,,,15.0,94.0,,,,1010.9,1010.9
2025-09-17 02:40:00+02:00,,,,,,14.9,94.0,,,,1011.0,1011.0
2025-09-17 02:45:00+02:00,,,,,,14.9,94.0,,,,1010.9,1010.9
2025-09-17 02:50:00+02:00,,,,,,14.9,94.0,,,,1010.9,1010.9
2025-09-17 02:55:00+02:00,,,,,,14.8,94.0,,,,1011.0,1011.0
2025-09-17 03:00:00+02:00,,,,,,14.8,94.0,,,,1011.0,1011.0
2025-09-17 03:05:00+02:00,,,,,,14.8,94.0,,,,1011.0,1011.0
2025-09-17 03:10:00+02:00,,,,,,14.7,94.0,,,,1011.0,1011.0
2025-09-17 03:15:00+02:00,,,,,,14.7,94.0,,,,1011.0,1011.0
2025-09-17 03:20:00+02:00,,,,,,14.7,94.0,,,,1011.0,1011.0
2025-09-17 03:25:00+02:00,,,,,,14.6,94.0,,,,1010.9,1010.9
2025-09-17 03:30:00+02:00,,,,,,14.6,94.0,,,,1010.9,1010.9
2025-09-17 03:35:00+02:00,,,,,,14.6,94.0,,,,1010.9,1010.9
2025-09-17 03:40:00+02:00,,,,,,14.5,94.0,,,,1010.9,1010.9
2025-09-17 03:45:00+02:00,,,,,,14.5,94.0,,,,1010.8,1010.8
2025-09-17 03:50:00+02:00,,,,,,14.5,94.0,,,,1010.9,1010.9
2025-09-17 03:55:00+02:00,,,,,,14.4,94.0,,,,1010.9,1010.9
2025-09-17 04:00:00+02:00,,,,,,14.4,94.0,,,,1010.8,1010.8
2025-09-17 04:05:00+02:00,,,,,,14.4,94.0,,,,1010.7,1010.7
2025-09-17 04:10:00+02:00,,,,,,14.4,94.0,,,,1010.8,1010.8
2025-09-17 04:15:00+02:00,,,,,,14.3,94.0,,,,1010.7,1010.7
2025-09-17 04:20:00+02:00,,,,,,14.3,94.0,,,,1010.8,1010.8
2025-09-17 04:25:00+02:00,,,,,,14.3,94.0,,,,1010.7,1010.7
2025-09-17 04:30:00+02:00,,,,,,14.2,94.0,,,,1010.8,1010.8
