datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-09-24 00:00:00+02:00,,,,,,14.7,92.0,13.4,14.7,15.8,1015.9,1015.9
2025-09-24 00:05:00+02:00,,,,,,14.6,92.0,13.4,14.7,15.7,1015.8,1015.8
2025-09-24 00:10:00+02:00,,,,,,14.6,92.0,13.3,14.6,15.6,1016.0,1016.0
2025-09-24 00:15:00+02:00,,,,,,14.5,92.0,13.2,14.5,15.5,1016.0,1016.0
2025-09-24 00:20:00+02:00,,,,,,14.5,92.0,13.2,14.5,15.5,1015.9,1015.9
2025-09-24 00:25:00+02:00,,,,,,14.4,92.0,13.1,14.4,15.4,1015.9,1015.9
2025-09-24 00:30:00+02:00,,,,,,14.4,92.0,13.1,14.4,15.4,1015.9,1015.9
2025-09-24 00:35:00+02:00,,,,,,14.3,92.0,13.0,14.3,15.2,1016.0,1016.0
2025-09-24 00:40:00+02:00,,,,,,14.3,92.0,13.0,14.3,15.2,1016.0,1016.0
2025-09-24 00:45:00+02:00,,,,,,14.2,92.0,12.9,14.2,15.1,1016.0,1016.0
2025-09-24 00:50:00+02:00,,,,,,14.2,92.0,12.9,14.2,15.1,1016.1,1016.1
2025-09-24 00:55:00+02:00,,,,,,14.1,92.0,12.8,14.1,15.0,1016.1,1016.1
2025-09-24 01:00:00+02:00,,,,,,14.1,92.0,12.8,14.1,14.9,1016.0,1016.0
2025-09-24 01:05:00+02:00,,,,,,14.0,92.0,12.7,14.0,14.8,1016.0,1016.0
2025-09-24 01:10:00+02:00,,,,,,13.9,92.0,12.6,13.9,14.7,1016.1,1016.1
2025-09-24 01:15:00+02:00,,,,,,13.9,92.0,12.6,13.9,14.7,1016.1,1016.1
2025-09-24 01:20:00+02:00,,,,,,13.8,92.0,12.5,13.8,14.6,1016.0,1016.0
2025-09-24 01:25:00+02:00,,,,,,13.8,92.0,12.5,13.8,14.5,1016.1,1016.1
2025-09-24 01:30:00+02:00,,,,,,13.7,92.0,12.4,13.7,14.4,1016.1,1016.1
2025-09-24 01:35:00+02:00,,,,,,13.7,92.0,12.4,13.7,14.4,1016.1,1016.1
2025-09-24 01:40:00+02:00,,,,,,13.6,92.0,12.3,13.6,14.3,1016.0,1016.0
2025-09-24 01:45:00+02:00,,,,,,13.6,92.0,12.3,13.6,14.3,1016.0,1016.0
2025-09-24 01:50:00+02:00,,,,,,13.5,92.0,12.2,13.5,14.2,1016.1,1016.1
2025-09-24 01:55:00+02:00,,,,,,13.5,92.0,12.2,13.5,14.2,1016.1,1016.1
2025-09-24 02:00:00+02:00,,,,,,13.4,92.0,12.1,13.4,14.1,1016.1,1016.1
2025-09-24 02:05:00+02:00,,,,,,13.4,92.0,12.1,13.3,14.0,1016.0,1016.0
2025-09-24 02:10:00+02:00,,,,,,13.3,92.0,12.1,13.3,13.9,1016.0,1016.0
2025-09-24 02:15:00+02:00,,,,,,13.2,92.0,12.0,13.2,13.8,1016.1,1016.1
2025-09-24 02:20:00+02:00,,,,,,13.2,92.0,11.9,13.2,13.8,1016.1,1016.1
2025-09-24 02:25:00+02:00,,,,,,13.1,92.0,11.8,13.1,13.7,1016.0,1016.0
2025-09-24 02:30:00+02:00,,,,,,13.1,92.0,11.8,13.1,13.6,1016.1,1016.1
2025-09-24 02:35:00+02:00,,,,,,13.0,92.0,11.7,13.0,13.6,1016.0,1016.0
2025-09-24 02:40:00+02:00,,,,,,12.9,92.0,11.6,12.9,13.4,1016.0,1016.0
2025-09-24 02:45:00+02:00,,,,,,12.9,92.0,11.6,12.9,13.4,1015.9,1015.9
2025-09-24 02:50:00+02:00,,,,,,12.8,92.0,11.6,12.8,13.3,1015.8,1015.8
2025-09-24 02:55:00+02:00,,,,,,12.8,92.0,11.5,12.8,13.2,1015.8,1015.8
2025-09-24 03:00:00+02:00,,,,,,12.7,92.0,11.4,12.7,13.1,1015.8,1015.8
2025-09-24 03:05:00+02:00,,,,,,12.6,92.0,11.3,12.6,13.0,1015.8,1015.8
2025-09-24 03:10:00+02:00,,,,,,12.6,92.0,11.3,12.6,13.0,1015.8,1015.8
2025-09-24 03:15:00+02:00,,,,,,12.5,92.0,11.2,12.5,12.9,1015.9,1015.9
2025-09-24 03:20:00+02:00,,,,,,12.5,92.0,11.2,12.5,12.8,1015.9,1015.9
2025-09-24 03:25:00+02:00,,,,,,12.4,92.0,11.1,12.4,12.8,1015.9,1015.9
2025-09-24 03:30:00+02:00,,,,,,12.4,92.0,11.1,12.3,12.7,1015.9,1015.9
2025-09-24 03:35:00+02:00,,,,,,12.3,92.0,11.1,12.3,12.6,1015.9,1015.9
2025-09-24 03:40:00+02:00,,,,,,12.2,92.0,11.0,12.2,12.5,1015.8,1015.8
2025-09-24 03:45:00+02:00,,,,,,12.2,92.0,10.9,12.2,12.5,1015.8,1015.8
2025-09-24 03:50:00+02:00,,,,,,12.1,92.0,10.8,12.1,12.4,1015.7,1015.7
2025-09-24 03:55:00+02:00,,,,,,12.1,92.0,10.8,12.1,12.4,1015.8,1015.8
2025-09-24 04:00:00+02:00,,,,,,12.0,92.0,10.7,12.0,12.3,1015.8,1015.8
2025-09-24 04:05:00+02:00,,,,,,12.0,92.0,10.7,12.0,12.2,1015.9,1015.9
2025-09-24 04:10:00+02:00,,,,,,11.9,92.0,10.7,11.9,12.1,1015.9,1015.9
2025-09-24 04:15:00+02:00,,,,,,11.8,92.0,10.6,11.8,12.0,1015.9,1015.9
2025-09-24 04:20:00+02:00,,,,,,11.8,92.0,10.5,11.8,12.0,1015.9,1015.9
2025-09-24 04:25:00+02:00,,,,,,11.7,92.0,10.5,11.7,11.9,1015.9,1015.9
2025-09-24 04:30:00+02:00,,,,,,11.7,92.0,10.4,11.7,11.9,1015.9,1015.9
2025-09-24 04:35:00+02:00,,,,,,11.6,92.0,10.4,11.6,11.8,1015.9,1015.9
2025-09-24 04:40:00+02:00,,,,,,11.6,92.0,10.3,11.6,11.7,1015.9,1015.9
2025-09-24 04:45:00+02:00,,,,,,11.6,92.0,10.3,11.6,11.7,1015.9,1015.9
2025-09-24 04:50:00+02:00,,,,,,11.5,92.0,10.2,11.5,11.6,1015.8,1015.8
2025-09-24 04:55:00+02:00,,,,,,11.5,92.0,10.2,11.5,11.6,1015.9,1015.9
2025-09-24 05:00:00+02:00,,,,,,11.4,92.0,10.2,11.4,11.5,1015.9,1015.9
2025-09-24 05:05:00+02:00,,,,,,11.4,92.0,10.2,11.4,11.5,1015.9,1015.9
2025-09-24 05:10:00+02:00,,,,,,11.3,92.0,10.1,11.3,11.4,1015.9,1015.9
2025-09-24 05:15:00+02:00,,,,,,11.3,92.0,10.1,11.3,11.3,1015.8,1015.8
2025-09-24 05:20:00+02:00,,,,,,11.3,92.0,10.0,11.3,11.3,1015.8,1015.8
2025-09-24 05:25:00+02:00,,,,,,11.2,92.0,9.9,11.2,11.2,1015.9,1015.9
2025-09-24 05:30:00+02:00,,,,,,11.2,92.0,9.9,11.2,11.2,1015.8,1015.8
2025-09-24 05:35:00+02:00,,,,,,11.2,92.0,9.9,11.2,11.2,1015.8,1015.8
2025-09-24 05:40:00+02:00,,,,,,11.1,92.0,9.8,11.1,11.1,1015.7,1015.7
2025-09-24 05:45:00+02:00,,,,,,11.1,92.0,9.8,11.1,11.1,1015.7,1015.7
2025-09-24 05:50:00+02:00,,,,,,11.0,92.0,9.8,11.0,11.0,1015.7,1015.7
2025-09-24 05:55:00+02:00,,,,,,11.0,92.0,9.8,11.0,11.0,1015.7,1015.7
2025-09-24 06:00:00+02:00,,,,,,11.0,92.0,9.7,11.0,10.9,1015.8,1015.8
2025-09-24 06:05:00+02:00,,,,,,10.9,92.0,9.7,10.9,10.8,1015.8,1015.8
2025-09-24 06:10:00+02:00,,,,,,10.8,92.0,9.6,10.8,10.8,1015.7,1015.7
2025-09-24 06:15:00+02:00,,,,,,10.8,92.0,9.6,10.8,10.7,1015.7,1015.7
2025-09-24 06:20:00+02:00,,,,,,10.8,92.0,9.5,10.8,10.7,1015.8,1015.8
2025-09-24 06:25:00+02:00,,,,,,10.7,92.0,9.4,10.7,10.6,1015.8,1015.8
2025-09-24 06:30:00+02:00,,,,,,10.7,92.0,9.4,10.7,10.6,1015.7,1015.7
2025-09-24 06:35:00+02:00,,,,,,10.6,92.0,9.3,10.6,10.5,1015.7,1015.7
2025-09-24 06:40:00+02:00,,,,,,10.6,92.0,9.3,10.6,10.5,1015.7,1015.7
2025-09-24 06:45:00+02:00,,,,,,10.6,92.0,9.3,10.6,10.5,1015.8,1015.8
2025-09-24 06:50:00+02:00,,,,,,10.5,92.0,9.3,10.5,10.3,1015.7,1015.7
2025-09-24 06:55:00+02:00,,,,,,10.5,92.0,9.2,10.5,10.3,1015.7,1015.7
2025-09-24 07:00:00+02:00,,,,,,10.4,92.0,9.2,10.4,10.2,1015.6,1015.6
2025-09-24 07:05:00+02:00,,,,,,10.4,92.0,9.2,10.4,10.2,1015.8,1015.8
2025-09-24 07:10:00+02:00,,,,,,10.3,92.0,9.1,10.3,10.2,1015.9,1015.9
2025-09-24 07:15:00+02:00,,,,,,10.3,92.0,9.1,10.3,10.1,1015.8,1015.8
2025-09-24 07:20:00+02:00,,,,,,10.3,92.0,9.1,10.3,10.1,1015.8,1015.8
2025-09-24 07:25:00+02:00,,,,,,10.2,92.0,9.0,10.2,10.0,1015.8,1015.8
2025-09-24 07:30:00+02:00,,,,,,10.2,92.0,8.9,10.2,9.9,1015.8,1015.8
2025-09-24 07:35:00+02:00,,,,,,10.2,92.0,8.9,10.2,9.9,1015.8,1015.8
2025-09-24 07:40:00+02:00,,,,,,10.1,92.0,8.9,10.2,9.9,1015.8,1015.8
2025-09-24 07:45:00+02:00,,,,,,10.1,92.0,8.9,10.1,9.8,1015.7,1015.7
2025-09-24 07:50:00+02:00,,,,,,10.1,92.0,8.9,10.1,9.8,1015.7,1015.7
2025-09-24 07:55:00+02:00,,,,,,10.1,92.0,8.9,10.1,9.8,1015.7,1015.7
2025-09-24 08:00:00+02:00,,,,,,10.0,92.0,8.8,10.0,9.8,1015.7,1015.7
2025-09-24 08:05:00+02:00,,,,,,10.0,92.0,8.8,10.0,9.7,1015.7,1015.7
2025-09-24 08:10:00+02:00,,,,,,10.0,92.0,8.8,10.0,9.7,1015.7,1015.7
2025-09-24 08:15:00+02:00,,,,,,10.0,92.0,8.8,10.0,9.7,1015.8,1015.8
