datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-10-04 00:00:00+02:00,,,,,,11.6,93.0,10.5,11.7,11.8,1001.4,1001.4
2025-10-04 00:05:00+02:00,,,,,,11.6,93.0,10.5,11.6,11.8,1001.3,1001.3
2025-10-04 00:10:00+02:00,,,,,,11.5,93.0,10.4,11.5,11.7,1001.1,1001.1
2025-10-04 00:15:00+02:00,,,,,,11.5,93.0,10.4,11.5,11.7,1001.0,1001.0
2025-10-04 00:20:00+02:00,,,,,,11.5,93.0,10.4,11.5,11.6,1000.8,1000.8
2025-10-04 00:25:00+02:00,,,,,,11.4,93.0,10.3,11.4,11.6,1000.7,1000.7
2025-10-04 00:30:00+02:00,,,,,,11.4,93.0,10.3,11.4,11.6,1000.6,1000.6
2025-10-04 00:35:00+02:00,,,,,,11.4,93.0,10.3,11.3,11.5,1000.6,1000.6
2025-10-04 00:40:00+02:00,,,,,,11.3,93.0,10.2,11.3,11.4,1000.4,1000.4
2025-10-04 00:45:00+02:00,,,,,,11.3,93.0,10.2,11.3,11.4,1000.3,1000.3
2025-10-04 00:50:00+02:00,,,,,,11.2,93.0,10.1,11.2,11.3,1000.2,1000.2
2025-10-04 00:55:00+02:00,,,,,,11.2,93.0,10.1,11.2,11.3,1000.1,1000.1
2025-10-04 01:00:00+02:00,,,,,,11.2,93.0,10.1,11.2,11.3,1000.0,1000.0
2025-10-04 01:05:00+02:00,,,,,,11.2,93.0,10.1,11.2,11.3,1000.0,1000.0
2025-10-04 01:10:00+02:00,,,,,,11.2,93.0,10.1,11.2,11.3,999.8,999.8
2025-10-04 01:15:00+02:00,,,,,,11.1,93.0,10.0,11.1,11.2,999.6,999.6
2025-10-04 01:20:00+02:00,,,,,,11.1,93.0,10.0,11.1,11.2,999.5,999.5
2025-10-04 01:25:00+02:00,,,,,,11.1,93.0,10.0,11.1,11.2,999.4,999.4
2025-10-04 01:30:00+02:00,,,,,,11.1,93.0,10.0,11.1,11.2,999.1,999.1
2025-10-04 01:35:00+02:00,,,,,,11.1,93.0,10.0,11.1,11.1,998.9,998.9
2025-10-04 01:40:00+02:00,,,,,,11.1,93.0,9.9,11.1,11.1,998.9,998.9
2025-10-04 01:45:00+02:00,,,,,,11.0,93.0,9.9,11.0,11.0,998.8,998.8
2025-10-04 01:50:00+02:00,,,,,,11.0,93.0,9.9,11.0,11.0,998.6,998.6
2025-10-04 01:55:00+02:00,,,,,,11.0,93.0,9.9,11.0,11.0,998.4,998.4
2025-10-04 02:00:00+02:00,,,,,,11.0,93.0,9.9,11.0,11.0,998.2,998.2
2025-10-04 02:05:00+02:00,,,,,,11.0,93.0,9.9,11.0,11.0,998.0,998.0
2025-10-04 02:10:00+02:00,,,,,,11.0,94.0,10.1,11.0,11.1,997.7,997.7
2025-10-04 02:15:00+02:00,,,,,,11.0,94.0,10.1,11.0,11.1,997.4,997.4
