datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,pressure_relative,pressure_absolute
2025-09-21 00:00:00+02:00,,,,,,22.7,94.0,21.7,22.7,27.2,1003.2,1003.2
2025-09-21 00:05:00+02:00,,,,,,22.6,94.0,21.6,22.6,27.1,1003.1,1003.1
2025-09-21 00:10:00+02:00,,,,,,22.6,94.0,21.6,22.6,27.1,1003.0,1003.0
2025-09-21 00:15:00+02:00,,,,,,22.6,94.0,21.6,22.6,27.1,1002.9,1002.9
2025-09-21 00:20:00+02:00,,,,,,22.6,94.0,21.6,22.6,27.0,1002.9,1002.9
2025-09-21 00:25:00+02:00,,,,,,22.5,94.0,21.5,22.5,26.9,1002.9,1002.9
2025-09-21 00:30:00+02:00,,,,,,22.5,94.0,21.5,22.5,26.9,1002.8,1002.8
2025-09-21 00:35:00+02:00,,,,,,22.5,94.0,21.5,22.5,26.9,1002.8,1002.8
2025-09-21 00:40:00+02:00,,,,,,22.4,94.0,21.4,22.4,26.8,1002.6,1002.6
2025-09-21 00:45:00+02:00,,,,,,22.4,94.0,21.4,22.4,26.8,1002.8,1002.8
2025-09-21 00:50:00+02:00,,,,,,22.4,94.0,21.4,22.4,26.7,1002.7,1002.7
2025-09-21 00:55:00+02:00,,,,,,22.3,94.0,21.3,22.3,26.6,1002.6,1002.6
2025-09-21 01:00:00+02:00,,,,,,22.3,94.0,21.3,22.3,26.6,1002.7,1002.7
2025-09-21 01:05:00+02:00,,,,,,22.3,94.0,21.3,22.3,26.6,1002.6,1002.6
2025-09-21 01:10:00+02:00,,,,,,22.3,94.0,21.3,22.3,26.6,1002.6,1002.6
2025-09-21 01:15:00+02:00,,,,,,22.2,94.0,21.2,22.2,26.5,1002.4,1002.4
2025-09-21 01:20:00+02:00,,,,,,22.2,94.0,21.2,22.2,26.5,1002.5,1002.5
2025-09-21 01:25:00+02:00,,,,,,22.2,94.0,21.2,22.2,26.5,1002.4,1002.4
2025-09-21 01:30:00+02:00,,,,,,22.1,94.0,21.1,22.2,26.4,1002.4,1002.4
2025-09-21 01:35:00+02:00,,,,,,22.1,94.0,21.1,22.1,26.3,1002.5,1002.5
2025-09-21 01:40:00+02:00,,,,,,22.1,94.0,21.1,22.1,26.3,1002.5,1002.5
2025-09-21 01:45:00+02:00,,,,,,22.1,94.0,21.1,22.1,26.3,1002.5,1002.5
2025-09-21 01:50:00+02:00,,,,,,22.0,94.0,21.0,22.0,26.2,1002.5,1002.5
2025-09-21 01:55:00+02:00,,,,,,22.0,94.0,21.0,22.0,26.2,1002.4,1002.4
2025-09-21 02:00:00+02:00,,,,,,22.0,94.0,21.0,22.0,26.2,1002.5,1002.5
2025-09-21 02:05:00+02:00,,,,,,22.0,94.0,21.0,22.0,26.1,1002.4,1002.4
2025-09-21 02:10:00+02:00,,,,,,21.9,94.0,20.9,21.9,26.1,1002.5,1002.5
2025-09-21 02:15:00+02:00,,,,,,21.9,94.0,20.9,21.9,26.1,1002.3,1002.3
2025-09-21 02:20:00+02:00,,,,,,21.9,94.0,20.9,21.9,26.1,1002.3,1002.3
2025-09-21 02:25:00+02:00,,,,,,21.9,94.0,20.9,21.9,26.1,1002.4,1002.4
2025-09-21 02:30:00+02:00,,,,,,21.9,94.0,20.8,21.8,26.0,1002.3,1002.3
2025-09-21 02:35:00+02:00,,,,,,21.8,94.0,20.8,21.8,25.9,1002.2,1002.2
2025-09-21 02:40:00+02:00,,,,,,21.8,94.0,20.8,21.8,25.9,1002.4,1002.4
2025-09-21 02:45:00+02:00,,,,,,21.7,94.0,20.7,21.7,25.8,1002.5,1002.5
