datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2025-06-08 00:00:00+02:00,,,,,,16.4,90.0,998.8,998.8
2025-06-08 00:05:00+02:00,,,,,,16.3,90.0,998.7,998.7
2025-06-08 00:10:00+02:00,,,,,,16.3,90.0,998.8,998.8
2025-06-08 00:15:00+02:00,,,,,,16.3,90.0,998.7,998.7
2025-06-08 00:20:00+02:00,,,,,,16.2,90.0,998.7,998.7
2025-06-08 00:25:00+02:00,,,,,,16.2,90.0,998.7,998.7
2025-06-08 00:30:00+02:00,,,,,,16.2,90.0,998.5,998.5
2025-06-08 00:35:00+02:00,,,,,,16.2,90.0,998.6,998.6
2025-06-08 00:40:00+02:00,,,,,,16.2,90.0,998.6,998.6
2025-06-08 00:45:00+02:00,,,,,,16.1,90.0,998.6,998.6
2025-06-08 00:50:00+02:00,,,,,,16.1,90.0,998.4,998.4
2025-06-08 00:55:00+02:00,,,,,,16.0,90.0,998.4,998.4
2025-06-08 01:00:00+02:00,,,,,,16.0,90.0,998.3,998.3
2025-06-08 01:05:00+02:00,,,,,,15.9,90.0,998.1,998.1
2025-06-08 01:10:00+02:00,,,,,,15.9,90.0,998.0,998.0
2025-06-08 01:15:00+02:00,,,,,,15.9,90.0,997.9,997.9
2025-06-08 01:20:00+02:00,,,,,,15.8,90.0,997.9,997.9
2025-06-08 01:25:00+02:00,,,,,,15.8,90.0,997.8,997.8
2025-06-08 01:30:00+02:00,,,,,,15.8,90.0,997.8,997.8
2025-06-08 01:35:00+02:00,,,,,,15.8,90.0,997.5,997.5
2025-06-08 01:40:00+02:00,,,,,,15.7,90.0,997.4,997.4
2025-06-08 01:45:00+02:00,,,,,,15.7,90.0,997.2,997.2
2025-06-08 01:50:00+02:00,,,,,,15.7,90.0,996.9,996.9
2025-06-08 01:55:00+02:00,,,,,,15.7,90.0,996.8,996.8
2025-06-08 02:00:00+02:00,,,,,,15.6,90.0,996.7,996.7
2025-06-08 02:05:00+02:00,,,,,,15.6,90.0,996.7,996.7
2025-06-08 02:10:00+02:00,,,,,,15.6,90.0,996.6,996.6
2025-06-08 02:15:00+02:00,,,,,,15.6,90.0,996.6,996.6
2025-06-08 02:20:00+02:00,,,,,,15.5,90.0,996.6,996.6
2025-06-08 02:25:00+02:00,,,,,,15.5,90.0,996.7,996.7
2025-06-08 02:30:00+02:00,,,,,,15.5,90.0,996.6,996.6
2025-06-08 02:35:00+02:00,,,,,,15.5,90.0,996.6,996.6
2025-06-08 02:40:00+02:00,,,,,,15.5,90.0,996.7,996.7
2025-06-08 02:45:00+02:00,,,,,,15.4,90.0,996.7,996.7
