datetime,logger_id,name,latitude,longitude,pegel,wtemp,o,do,elL,hkBat,hkTemp,hkHum
2024-03-30 00:00:01,900398,Brueggeneystr,51.41776,7.23148,83.243,9.344,79.569,9.098,,3.647,13.83,27.1
2024-03-30 00:15:00,900398,Brueggeneystr,51.41776,7.23148,83.242,9.356,74.181,8.488,,3.625,13.77,27.1
2024-03-30 00:30:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.369,71.542,8.187,,,,
2024-03-30 00:45:00,900398,Brueggeneystr,51.41776,7.23148,83.242,9.334,70.577,8.079,,,,
2024-03-30 01:00:01,900398,Brueggeneystr,51.41776,7.23148,83.243,9.297,72.051,8.252,,3.646,13.38,27.1
2024-03-30 01:15:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.319,74.635,8.552,,3.624,13.33,27
2024-03-30 01:30:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.303,72.079,8.266,,,,
2024-03-30 01:45:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.313,73.952,8.48,,,,
2024-03-30 02:00:01,900398,Brueggeneystr,51.41776,7.23148,83.244,9.344,77.772,8.912,,3.645,13,27.1
2024-03-30 02:15:01,900398,Brueggeneystr,51.41776,7.23148,83.243,9.309,79.825,9.144,,3.628,13,27
2024-03-30 02:30:01,900398,Brueggeneystr,51.41776,7.23148,83.244,9.291,87.484,10.019,,,,
2024-03-30 02:45:01,900398,Brueggeneystr,51.41776,7.23148,83.242,9.338,100.86,11.551,,,,
2024-03-30 03:00:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.338,100.66,11.53,,3.642,12.73,26.9
2024-03-30 03:15:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.309,105.94,12.15,,3.625,12.66,26.9
2024-03-30 03:30:00,900398,Brueggeneystr,51.41776,7.23148,83.242,9.306,105.01,12.046,,,,
2024-03-30 03:45:00,900398,Brueggeneystr,51.41776,7.23148,83.244,9.319,104.98,12.052,,,,
2024-03-30 04:00:01,900398,Brueggeneystr,51.41776,7.23148,83.244,9.309,99.988,11.482,,3.641,12.25,26.9
2024-03-30 04:15:00,900398,Brueggeneystr,51.41776,7.23148,83.244,9.281,87.01,9.995,,3.628,12.24,26.9
2024-03-30 04:30:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.309,100.89,11.591,,,,
2024-03-30 04:45:00,900398,Brueggeneystr,51.41776,7.23148,83.243,9.281,105.17,12.085,,,,
2024-03-30 05:00:00,900398,Brueggeneystr,51.41776,7.23148,83.242,9.259,105.61,12.138,,3.64,12.08,26.9
