datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_1_hour,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute,battery_haptic_array_battery,battery_haptic_array_capacitor
2025-09-27 00:00:00+02:00,10.7,10.7,10.3,10.1,96.0,17.9,78.0,14.0,17.9,19.2,0.0,0.0,0.0,0.0,1.8,1.0,2.8,17.2,645.3,2.3,6.1,266.0,1008.3,1008.3,2.66,4.5
2025-09-27 00:05:00+02:00,10.7,10.7,10.4,10.1,96.0,17.8,78.0,14.0,17.8,19.1,0.0,0.0,0.0,0.0,1.8,1.0,2.8,17.2,645.3,1.9,5.8,233.0,1008.3,1008.3,2.66,4.5
2025-09-27 00:10:00+02:00,10.7,10.7,10.4,10.0,96.0,17.8,78.0,13.9,17.8,19.1,0.0,0.0,0.0,0.0,1.8,0.9,2.8,17.2,645.3,1.7,7.6,160.0,1008.3,1008.3,2.66,4.5
2025-09-27 00:15:00+02:00,10.6,10.6,10.1,10.0,96.0,17.8,78.0,13.9,17.8,19.1,0.0,0.0,0.0,0.0,1.8,0.8,2.8,17.2,645.3,2.6,4.0,259.0,1008.3,1008.3,2.66,4.5
2025-09-27 00:20:00+02:00,10.6,10.6,9.9,10.0,96.0,17.7,78.0,13.8,17.7,18.9,0.0,0.0,0.0,0.0,1.8,0.6,2.8,17.2,645.3,3.9,5.8,164.0,1008.3,1008.3,2.66,4.5
2025-09-27 00:25:00+02:00,10.6,10.6,10.3,10.0,96.0,17.7,78.0,13.8,17.7,18.9,0.0,0.0,0.0,0.0,1.8,0.4,2.8,17.2,645.3,1.5,6.5,293.0,1008.1,1008.1,2.66,4.5
2025-09-27 00:30:00+02:00,10.5,10.5,10.0,9.9,96.0,17.7,78.0,13.8,17.7,18.8,0.0,0.0,0.0,0.0,1.8,0.3,2.8,17.2,645.3,2.7,7.2,333.0,1008.2,1008.2,2.66,4.5
2025-09-27 00:35:00+02:00,10.5,10.5,9.7,9.9,96.0,17.6,78.0,13.7,17.6,18.8,0.0,0.0,0.0,0.0,1.8,0.2,2.8,17.2,645.3,4.0,6.8,277.0,1008.3,1008.3,2.66,4.5
2025-09-27 00:40:00+02:00,10.5,10.5,10.0,9.9,96.0,17.6,78.0,13.7,17.6,18.7,0.0,0.0,0.0,0.0,1.8,0.1,2.8,17.2,645.3,2.6,5.8,316.0,1008.1,1008.1,2.66,4.5
2025-09-27 00:45:00+02:00,10.5,10.5,9.8,9.8,96.0,17.5,78.0,13.6,17.5,18.6,0.0,0.0,0.0,0.0,1.8,0.0,2.8,17.2,645.3,3.5,9.0,309.0,1008.1,1008.1,2.65,4.5
2025-09-27 00:50:00+02:00,10.5,10.5,9.7,9.9,96.0,17.5,78.0,13.6,17.5,18.6,0.0,0.0,0.0,0.0,1.8,0.0,2.8,17.2,645.3,4.2,9.0,249.0,1008.0,1008.0,2.64,4.5
2025-09-27 00:55:00+02:00,10.5,10.5,10.1,9.9,96.0,17.5,78.0,13.6,17.5,18.6,0.0,0.0,0.0,0.0,1.8,0.0,2.8,17.2,645.3,2.2,6.5,251.0,1008.0,1008.0,2.65,4.5
