wahltermin_datum,wahl,AGS,Bez-Nr,Wahlberechtigte,Ohne Sperrvermerk,"Mit Sperrvermerk ""W"" (Wahlschein)",nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeStimmen,GueltigeStimmen,SPD,CDU,GR�NE,FDP,UWG,DIE LINKE,SOZIAL,NPD,BUND
30.08.2009,Ratswahl NRW,5911000,1408,1076,910,166,0,463,0,5,458,173,139,78,33,,29,6,,
30.08.2009,Ratswahl NRW,5911000,1409,767,594,173,0,285,0,2,283,107,80,35,27,,28,6,,
30.08.2009,Ratswahl NRW,5911000,1501,732,672,60,0,192,0,3,189,88,31,24,5,,20,8,7,6
30.08.2009,Ratswahl NRW,5911000,1502,844,777,67,0,217,0,5,212,102,34,24,2,,34,9,3,4
30.08.2009,Ratswahl NRW,5911000,1503,965,890,75,0,282,0,6,276,134,42,42,19,,29,4,5,1
30.08.2009,Ratswahl NRW,5911000,1505,1064,986,78,0,324,0,8,316,150,34,53,21,,36,10,4,8
30.08.2009,Ratswahl NRW,5911000,1506,1094,935,159,0,302,0,2,300,125,49,47,20,,35,5,12,7
30.08.2009,Ratswahl NRW,5911000,1507,1088,994,94,0,391,0,8,383,201,72,41,28,,23,4,10,4
30.08.2009,Ratswahl NRW,5911000,1508,932,811,121,0,413,0,10,403,169,110,53,25,,30,2,10,4
30.08.2009,Ratswahl NRW,5911000,1509,858,746,112,0,282,0,5,277,114,66,32,23,,31,6,2,3
30.08.2009,Ratswahl NRW,5911000,1510,922,791,131,0,293,0,9,284,128,54,38,22,,31,8,2,1
30.08.2009,Ratswahl NRW,5911000,1511,808,729,79,0,282,0,4,278,111,53,43,19,,28,8,6,10
30.08.2009,Ratswahl NRW,5911000,1601,1060,946,114,0,416,0,7,409,223,80,35,27,,23,7,10,4
30.08.2009,Ratswahl NRW,5911000,1602,865,750,115,0,443,0,6,437,260,71,40,22,,30,3,8,3
30.08.2009,Ratswahl NRW,5911000,1603,946,805,141,0,398,0,6,392,218,76,41,20,,25,5,7,0
30.08.2009,Ratswahl NRW,5911000,1604,1200,1063,137,0,431,0,7,424,239,79,23,29,,33,10,7,4
30.08.2009,Ratswahl NRW,5911000,1605,854,752,102,0,245,0,3,242,122,54,20,19,,12,7,5,3
30.08.2009,Ratswahl NRW,5911000,1606,852,777,75,0,263,0,10,253,117,44,39,16,,21,8,6,2
30.08.2009,Ratswahl NRW,5911000,1607,822,720,102,0,203,0,5,198,92,46,17,5,,17,2,5,14
30.08.2009,Ratswahl NRW,5911000,1608,880,775,105,0,300,0,11,289,137,77,30,10,,29,3,3,0
30.08.2009,Ratswahl NRW,5911000,1609,519,445,74,0,181,0,1,180,102,30,17,5,,12,7,2,5
30.08.2009,Ratswahl NRW,5911000,1610,873,838,35,0,284,0,9,275,135,35,25,11,,44,4,9,12
30.08.2009,Ratswahl NRW,5911000,1701,420,351,69,0,185,0,5,180,68,64,16,13,,15,4,,
30.08.2009,Ratswahl NRW,5911000,1702,893,798,95,0,321,0,7,314,97,145,15,23,,28,6,,
30.08.2009,Ratswahl NRW,5911000,1703,899,813,86,0,302,0,16,286,95,104,32,13,,38,4,,
