datetime,logger_id,name,latitude,longitude,pegel,wtemp,o,do,elL,hkBat,hkTemp,hkHum
2025-04-09 00:00:01,900541,Uemminger See,51.46932,7.29004,1.461,13.4,44.424,4.474,2629,3.647,9.79,44.9
2025-04-09 00:15:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,45.299,4.56,2607,3.627,9.58,44.9
2025-04-09 00:30:00,900541,Uemminger See,51.46932,7.29004,1.461,13.4,46.175,4.653,2616,,,
2025-04-09 00:45:00,900541,Uemminger See,51.46932,7.29004,1.461,13.4,50.731,5.096,2606,,,
2025-04-09 01:00:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,46.859,4.719,2648,3.641,8.94,44.8
2025-04-09 01:15:01,900541,Uemminger See,51.46932,7.29004,1.46,13.4,47.105,4.744,2644,3.627,8.83,44.8
2025-04-09 01:30:01,900541,Uemminger See,51.46932,7.29004,1.461,13.4,48.957,4.931,2625,,,
2025-04-09 01:45:01,900541,Uemminger See,51.46932,7.29004,1.461,13.5,48.373,4.878,2631,,,
2025-04-09 02:00:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,45.672,4.612,2619,3.641,8.43,44.7
2025-04-09 02:15:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,46.201,4.671,2627,3.623,8.35,44.7
2025-04-09 02:30:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,41.367,4.183,2622,,,
2025-04-09 02:45:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,39.372,3.985,2609,,,
2025-04-09 03:00:01,900541,Uemminger See,51.46932,7.29004,1.461,13.5,37.969,3.847,2607,3.633,8.11,44.7
2025-04-09 03:15:01,900541,Uemminger See,51.46932,7.29004,1.461,13.5,37.223,3.774,2628,3.623,8.04,44.6
2025-04-09 03:30:01,900541,Uemminger See,51.46932,7.29004,1.461,13.5,36.456,3.703,2613,,,
2025-04-09 03:45:01,900541,Uemminger See,51.46932,7.29004,1.461,13.5,35.551,3.613,2630,,,
2025-04-09 04:00:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,36.236,3.687,2631,3.638,7.8,44.6
2025-04-09 04:15:00,900541,Uemminger See,51.46932,7.29004,1.46,13.6,35.955,3.662,2610,3.622,7.81,44.5
2025-04-09 04:30:00,900541,Uemminger See,51.46932,7.29004,1.461,13.5,36.09,3.677,2640,,,
2025-04-09 04:45:00,900541,Uemminger See,51.46932,7.29004,1.461,13.6,34.478,3.516,2637,,,
