datetime,logger_id,name,latitude,longitude,pegel,wtemp,o,do,elL,hkBat,hkTemp,hkHum
2024-04-16 00:00:00,900390,Tipulusteich,51.50074,7.21965,73.648,12.553,44.612,4.7,874,3.668,9.14,21.9
2024-04-16 00:15:00,900390,Tipulusteich,51.50074,7.21965,73.648,12.519,47.521,5.015,868,3.655,9.11,21.9
2024-04-16 00:30:00,900390,Tipulusteich,51.50074,7.21965,73.648,12.506,44.196,4.668,899,,,
2024-04-16 00:45:00,900390,Tipulusteich,51.50074,7.21965,73.649,12.397,40.228,4.257,902,,,
2024-04-16 01:00:00,900390,Tipulusteich,51.50074,7.21965,73.649,12.338,42.359,4.485,896,3.667,8.99,21.9
2024-04-16 01:15:00,900390,Tipulusteich,51.50074,7.21965,73.648,12.272,49.988,5.293,910,3.657,9,21.9
2024-04-16 01:30:00,900390,Tipulusteich,51.50074,7.21965,73.646,12.275,51.296,5.432,892,,,
2024-04-16 01:45:00,900390,Tipulusteich,51.50074,7.21965,73.646,12.241,51.884,5.496,899,,,
2024-04-16 02:00:00,900390,Tipulusteich,51.50074,7.21965,73.646,12.166,48.679,5.157,886,3.666,8.9,21.8
2024-04-16 02:15:00,900390,Tipulusteich,51.50074,7.21965,73.647,12.153,45.821,4.854,889,3.656,8.92,21.8
2024-04-16 02:30:00,900390,Tipulusteich,51.50074,7.21965,73.646,12.056,41.679,4.416,875,,,
2024-04-16 02:45:00,900390,Tipulusteich,51.50074,7.21965,73.647,12.019,40.725,4.315,922,,,
2024-04-16 03:00:00,900390,Tipulusteich,51.50074,7.21965,73.647,11.953,44.752,4.743,883,3.667,8.88,21.8
2024-04-16 03:15:00,900390,Tipulusteich,51.50074,7.21965,73.646,11.925,46.126,4.893,887,3.653,8.95,21.8
2024-04-16 03:30:00,900390,Tipulusteich,51.50074,7.21965,73.646,11.847,44.915,4.77,886,,,
2024-04-16 03:45:00,900390,Tipulusteich,51.50074,7.21965,73.646,11.863,43.634,4.638,913,,,
2024-04-16 04:00:00,900390,Tipulusteich,51.50074,7.21965,73.645,11.769,46.163,4.913,893,3.67,9.01,21.9
2024-04-16 04:15:00,900390,Tipulusteich,51.50074,7.21965,73.647,11.709,42.645,4.544,892,3.652,9.1,21.9
2024-04-16 04:30:00,900390,Tipulusteich,51.50074,7.21965,73.643,11.653,40.807,4.356,887,,,
2024-04-16 04:45:00,900390,Tipulusteich,51.50074,7.21965,73.644,11.588,44.665,4.778,908,,,
