datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_1_hour,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute,battery_haptic_array_battery,battery_haptic_array_capacitor
2025-10-03 00:00:00+02:00,9.9,9.9,8.7,4.7,70.0,14.7,56.0,6.0,14.7,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.0,2.5,42.0,1017.8,1017.8,2.64,4.9
2025-10-03 00:05:00+02:00,9.9,9.9,8.7,4.6,69.0,14.7,56.0,6.0,14.7,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.0,2.5,51.0,1017.8,1017.8,2.64,4.9
2025-10-03 00:10:00+02:00,9.8,9.8,8.7,4.6,70.0,14.6,56.0,6.0,14.6,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.0,2.2,53.0,1017.7,1017.7,2.64,4.9
2025-10-03 00:15:00+02:00,9.7,9.7,8.5,4.5,70.0,14.6,56.0,5.9,14.6,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.4,2.5,40.0,1017.5,1017.5,2.64,4.9
2025-10-03 00:20:00+02:00,9.7,9.7,8.4,4.5,70.0,14.5,56.0,5.9,14.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.5,4.7,36.0,1017.4,1017.4,2.64,4.8
2025-10-03 00:25:00+02:00,9.8,9.8,8.6,4.5,70.0,14.5,56.0,5.8,14.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.0,2.9,45.0,1017.5,1017.5,2.64,4.8
2025-10-03 00:30:00+02:00,9.8,9.8,8.4,4.4,69.0,14.5,56.0,5.8,14.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.8,2.9,43.0,1017.3,1017.3,2.64,4.8
2025-10-03 00:35:00+02:00,9.8,9.8,8.4,4.5,70.0,14.4,56.0,5.7,14.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.9,3.2,9.0,1017.3,1017.3,2.64,4.8
2025-10-03 00:40:00+02:00,9.8,9.8,8.6,4.5,70.0,14.4,56.0,5.7,14.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.0,3.2,65.0,1017.1,1017.1,2.64,4.8
2025-10-03 00:45:00+02:00,9.8,9.8,8.4,4.4,69.0,14.4,56.0,5.8,14.3,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,595.0,0.9,4.7,16.0,1017.1,1017.1,2.64,4.8
