datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_1_hour,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute,battery_haptic_array_battery,battery_haptic_array_capacitor
2025-09-23 00:00:00+02:00,11.7,11.7,10.1,6.0,68.0,16.6,53.0,7.0,16.6,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,3.5,7.2,75.0,1017.0,1017.0,2.64,4.9
2025-09-23 00:05:00+02:00,11.7,11.7,10.3,6.0,68.0,16.5,53.0,6.9,16.5,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,2.6,7.2,89.0,1017.0,1017.0,2.64,4.9
2025-09-23 00:10:00+02:00,11.7,11.7,10.2,6.2,69.0,16.5,53.0,6.9,16.5,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,3.2,7.6,105.0,1017.0,1017.0,2.64,4.9
2025-09-23 00:15:00+02:00,11.6,11.6,10.3,6.1,69.0,16.5,53.0,6.9,16.5,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,1.8,7.6,51.0,1016.9,1016.9,2.64,4.9
2025-09-23 00:20:00+02:00,11.6,11.6,10.0,6.1,69.0,16.5,53.0,6.8,16.5,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,3.6,5.8,90.0,1016.9,1016.9,2.64,4.9
2025-09-23 00:25:00+02:00,11.6,11.6,10.3,6.2,69.0,16.4,53.0,6.8,16.4,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,2.4,6.8,98.0,1016.9,1016.9,2.64,4.9
2025-09-23 00:30:00+02:00,11.5,11.5,10.0,6.2,70.0,16.4,54.0,6.9,16.4,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,3.2,6.8,89.0,1017.1,1017.1,2.64,4.9
2025-09-23 00:35:00+02:00,11.5,11.5,9.9,6.2,70.0,16.4,54.0,7.0,16.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,3.9,7.9,104.0,1017.0,1017.0,2.64,4.9
2025-09-23 00:40:00+02:00,11.5,11.5,10.0,6.2,70.0,16.3,54.0,6.9,16.3,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,3.2,6.5,98.0,1016.9,1016.9,2.64,4.9
2025-09-23 00:45:00+02:00,11.4,11.4,10.1,6.1,70.0,16.3,54.0,7.0,16.3,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,592.6,1.9,7.2,85.0,1017.0,1017.0,2.64,4.9
