wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,A,A1,A2,A3,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Haardt, Christian,CDU,Eiskirch, Thomas,SPD,Rettich, Wolfgang Sebastian,GR�NE,L�cking, Jens,FDP,,NPD,Michaelis, Brunhilde,DIE LINKE,,REP,D8,�DP,H�se, Jenny,B�So,,PBC,D11,Tierschutzpartei,D12,FAMILIE,D13,Die PARTEI,D14,ZENTRUM,D15,BGD,D16,AUF,Knipschild-Pieper, Monika,PIRATEN,D18,ddp,D19,Freie Union,D20,RENTNER,D21,pro NRW,D22,Die VIOLETTEN,D23,BIG,D24,Volksabstimmung,D25,FBI
09.05.2010,Landtagswahl NRW,108,5911000,2609,813,659,154,0,415,1,5,5,410,410,142,127,182,156,24,49,18,11,,1,27,32,,1,,0,1,0,,0,,6,,2,,0,,0,,0,,0,16,10,,0,,0,,2,,9,,0,,0,,1,,3
09.05.2010,Landtagswahl NRW,108,5911000,2610,693,530,163,0,350,0,2,1,348,349,114,103,145,122,36,51,15,22,,4,21,24,,0,,0,6,2,,0,,5,,2,,2,,0,,0,,0,11,7,,0,,0,,3,,2,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,2611,1019,812,207,0,559,1,13,6,546,553,227,213,227,195,44,49,19,36,,5,16,26,,0,,0,4,2,,0,,3,,3,,1,,0,,0,,0,9,8,,0,,1,,4,,6,,0,,0,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,5101,1197,893,304,0,557,0,2,2,555,555,134,131,253,180,84,140,23,27,,2,41,40,,1,,0,2,1,,0,,5,,2,,1,,0,,0,,0,18,13,,0,,0,,5,,6,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5102,1297,1012,285,0,588,0,2,2,586,586,170,157,289,224,55,103,20,27,,5,24,34,,1,,1,2,0,,0,,1,,2,,1,,0,,0,,0,26,21,,0,,0,,3,,5,,0,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5103,561,445,116,0,243,1,7,5,236,238,54,48,121,99,26,39,10,12,,5,18,19,,1,,0,1,0,,0,,2,,0,,0,,0,,1,,0,6,7,,0,,0,,0,,2,,0,,3,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5104,989,725,264,0,468,0,3,2,465,466,102,95,243,186,66,105,10,13,,2,33,36,,1,,3,2,1,,2,,3,,3,,0,,0,,0,,1,9,10,,0,,0,,1,,3,,0,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5105,1348,1083,265,0,534,0,8,4,526,530,129,134,289,231,42,71,12,14,,8,36,36,,3,,0,3,3,,0,,6,,1,,0,,0,,0,,0,15,14,,0,,0,,0,,7,,0,,0,,1,,1
09.05.2010,Landtagswahl NRW,108,5911000,5106,901,674,227,0,398,5,8,6,390,392,78,74,219,184,35,61,17,13,,5,28,32,,0,,0,3,0,,0,,1,,4,,0,,1,,0,,0,10,10,,0,,0,,2,,5,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,5107,903,757,146,0,458,0,9,10,449,448,119,110,234,186,36,73,14,17,,4,32,33,,4,,0,2,0,,0,,1,,2,,1,,0,,0,,0,12,10,,0,,0,,3,,4,,0,,0,,0,,0
