datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_1_hour,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute,battery_haptic_array_battery,battery_haptic_array_capacitor
2025-09-24 00:00:00+02:00,10.5,10.5,8.5,5.9,73.0,19.7,40.0,5.7,19.7,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,5.7,12.6,306.0,1010.1,1010.1,2.86,5.0
2025-09-24 00:05:00+02:00,10.5,10.5,8.3,5.9,73.0,19.7,40.0,5.7,19.7,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,6.4,10.1,314.0,1010.1,1010.1,2.86,5.0
2025-09-24 00:10:00+02:00,10.5,10.5,7.9,5.9,73.0,19.6,40.0,5.7,19.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,8.1,15.8,304.0,1010.2,1010.2,2.86,5.0
2025-09-24 00:15:00+02:00,10.4,10.4,8.5,5.8,73.0,19.6,40.0,5.6,19.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,4.8,11.5,295.0,1010.1,1010.1,2.86,5.0
2025-09-24 00:20:00+02:00,10.4,10.4,8.2,5.8,73.0,19.5,40.0,5.5,19.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,6.3,11.9,307.0,1010.1,1010.1,2.86,5.0
2025-09-24 00:25:00+02:00,10.3,10.3,8.1,5.9,74.0,19.4,40.0,5.5,19.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,6.4,9.0,296.0,1010.0,1010.0,2.86,5.0
2025-09-24 00:30:00+02:00,10.2,10.2,8.2,5.8,74.0,19.3,40.0,5.4,19.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,5.8,9.4,307.0,1010.1,1010.1,2.86,5.0
2025-09-24 00:35:00+02:00,10.2,10.2,8.3,5.8,74.0,19.3,40.0,5.4,19.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,4.9,7.9,306.0,1010.1,1010.1,2.86,5.0
2025-09-24 00:40:00+02:00,10.1,10.1,7.7,5.7,74.0,19.2,40.0,5.3,19.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,7.3,10.4,317.0,1010.2,1010.2,2.86,4.9
2025-09-24 00:45:00+02:00,10.1,10.1,7.8,5.8,74.0,19.2,40.0,5.3,19.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,46.7,702.1,6.8,10.8,309.0,1010.2,1010.2,2.86,4.9
