datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2024-12-08 00:00:00+01:00,,,,,,7.9,78.0,980.6,980.6
2024-12-08 00:05:00+01:00,,,,,,7.9,78.0,980.7,980.7
2024-12-08 00:10:00+01:00,,,,,,7.9,78.0,980.7,980.7
2024-12-08 00:15:00+01:00,,,,,,7.9,78.0,980.7,980.7
2024-12-08 00:20:00+01:00,,,,,,7.9,78.0,980.7,980.7
2024-12-08 00:25:00+01:00,,,,,,7.9,78.0,980.8,980.8
2024-12-08 00:30:00+01:00,,,,,,7.8,78.0,980.9,980.9
2024-12-08 00:35:00+01:00,,,,,,7.8,78.0,980.9,980.9
2024-12-08 00:40:00+01:00,,,,,,7.8,78.0,980.9,980.9
2024-12-08 00:45:00+01:00,,,,,,7.8,78.0,981.0,981.0
2024-12-08 00:50:00+01:00,,,,,,7.8,78.0,980.9,980.9
2024-12-08 00:55:00+01:00,,,,,,7.8,78.0,980.9,980.9
2024-12-08 01:00:00+01:00,,,,,,7.8,78.0,981.0,981.0
2024-12-08 01:05:00+01:00,,,,,,7.8,78.0,981.0,981.0
2024-12-08 01:10:00+01:00,,,,,,7.7,78.0,981.2,981.2
2024-12-08 01:15:00+01:00,,,,,,7.7,78.0,981.1,981.1
2024-12-08 01:20:00+01:00,,,,,,7.7,78.0,981.2,981.2
2024-12-08 01:25:00+01:00,,,,,,7.7,78.0,981.3,981.3
2024-12-08 01:30:00+01:00,,,,,,7.7,78.0,981.3,981.3
2024-12-08 01:35:00+01:00,,,,,,7.7,78.0,981.3,981.3
2024-12-08 01:40:00+01:00,,,,,,7.7,78.0,981.3,981.3
2024-12-08 01:45:00+01:00,,,,,,7.7,78.0,981.4,981.4
2024-12-08 01:50:00+01:00,,,,,,7.7,78.0,981.4,981.4
2024-12-08 01:55:00+01:00,,,,,,7.6,78.0,981.5,981.5
2024-12-08 02:00:00+01:00,,,,,,7.6,78.0,981.5,981.5
2024-12-08 02:05:00+01:00,,,,,,7.6,78.0,981.6,981.6
2024-12-08 02:10:00+01:00,,,,,,7.6,78.0,981.7,981.7
2024-12-08 02:15:00+01:00,,,,,,7.6,78.0,981.7,981.7
2024-12-08 02:20:00+01:00,,,,,,7.6,78.0,981.8,981.8
2024-12-08 02:25:00+01:00,,,,,,7.6,78.0,981.8,981.8
2024-12-08 02:30:00+01:00,,,,,,7.6,78.0,981.8,981.8
2024-12-08 02:35:00+01:00,,,,,,7.6,78.0,981.9,981.9
2024-12-08 02:40:00+01:00,,,,,,7.5,78.0,982.0,982.0
2024-12-08 02:45:00+01:00,,,,,,7.5,78.0,982.1,982.1
2024-12-08 02:50:00+01:00,,,,,,7.5,78.0,982.0,982.0
2024-12-08 02:55:00+01:00,,,,,,7.5,78.0,982.1,982.1
2024-12-08 03:00:00+01:00,,,,,,7.5,78.0,982.3,982.3
2024-12-08 03:05:00+01:00,,,,,,7.5,78.0,982.3,982.3
2024-12-08 03:10:00+01:00,,,,,,7.5,78.0,982.4,982.4
2024-12-08 03:15:00+01:00,,,,,,7.5,78.0,982.4,982.4
2024-12-08 03:20:00+01:00,,,,,,7.5,78.0,982.5,982.5
2024-12-08 03:25:00+01:00,,,,,,7.5,78.0,982.5,982.5
2024-12-08 03:30:00+01:00,,,,,,7.5,78.0,982.5,982.5
2024-12-08 03:35:00+01:00,,,,,,7.4,78.0,982.7,982.7
2024-12-08 03:40:00+01:00,,,,,,7.4,78.0,982.7,982.7
2024-12-08 03:45:00+01:00,,,,,,7.4,78.0,982.9,982.9
2024-12-08 03:50:00+01:00,,,,,,7.4,78.0,983.0,983.0
2024-12-08 03:55:00+01:00,,,,,,7.4,78.0,982.9,982.9
2024-12-08 04:00:00+01:00,,,,,,7.4,78.0,983.0,983.0
2024-12-08 04:05:00+01:00,,,,,,7.4,78.0,983.1,983.1
2024-12-08 04:10:00+01:00,,,,,,7.4,78.0,983.2,983.2
2024-12-08 04:15:00+01:00,,,,,,7.4,78.0,983.3,983.3
2024-12-08 04:20:00+01:00,,,,,,7.4,78.0,983.5,983.5
2024-12-08 04:25:00+01:00,,,,,,7.4,78.0,983.5,983.5
2024-12-08 04:30:00+01:00,,,,,,7.4,78.0,983.5,983.5
2024-12-08 04:35:00+01:00,,,,,,7.4,78.0,983.6,983.6
2024-12-08 04:40:00+01:00,,,,,,7.3,78.0,983.6,983.6
2024-12-08 04:45:00+01:00,,,,,,7.3,78.0,983.7,983.7
2024-12-08 04:50:00+01:00,,,,,,7.3,78.0,983.7,983.7
2024-12-08 04:55:00+01:00,,,,,,7.3,78.0,983.9,983.9
2024-12-08 05:00:00+01:00,,,,,,7.3,78.0,983.9,983.9
2024-12-08 05:05:00+01:00,,,,,,7.3,78.0,984.0,984.0
2024-12-08 05:10:00+01:00,,,,,,7.3,78.0,984.1,984.1
2024-12-08 05:15:00+01:00,,,,,,7.3,78.0,984.1,984.1
2024-12-08 05:20:00+01:00,,,,,,7.3,78.0,984.1,984.1
2024-12-08 05:25:00+01:00,,,,,,7.3,78.0,984.3,984.3
2024-12-08 05:30:00+01:00,,,,,,7.3,78.0,984.4,984.4
2024-12-08 05:35:00+01:00,,,,,,7.3,78.0,984.6,984.6
2024-12-08 05:40:00+01:00,,,,,,7.3,78.0,984.6,984.6
2024-12-08 05:45:00+01:00,,,,,,7.2,78.0,984.8,984.8
2024-12-08 05:50:00+01:00,,,,,,7.2,78.0,984.9,984.9
2024-12-08 05:55:00+01:00,,,,,,7.2,78.0,985.1,985.1
2024-12-08 06:00:00+01:00,,,,,,7.2,78.0,985.2,985.2
2024-12-08 06:05:00+01:00,,,,,,7.2,78.0,985.3,985.3
2024-12-08 06:10:00+01:00,,,,,,7.2,78.0,985.4,985.4
2024-12-08 06:15:00+01:00,,,,,,7.2,78.0,985.5,985.5
2024-12-08 06:20:00+01:00,,,,,,7.2,78.0,985.6,985.6
2024-12-08 06:25:00+01:00,,,,,,7.2,78.0,985.8,985.8
2024-12-08 06:30:00+01:00,,,,,,7.2,78.0,985.9,985.9
2024-12-08 06:35:00+01:00,,,,,,7.2,78.0,986.0,986.0
2024-12-08 06:40:00+01:00,,,,,,7.2,78.0,986.2,986.2
2024-12-08 06:45:00+01:00,,,,,,7.2,78.0,986.3,986.3
2024-12-08 06:50:00+01:00,,,,,,7.2,78.0,986.4,986.4
2024-12-08 06:55:00+01:00,,,,,,7.2,78.0,986.5,986.5
2024-12-08 07:00:00+01:00,,,,,,7.2,78.0,986.6,986.6
2024-12-08 07:05:00+01:00,,,,,,7.2,78.0,986.8,986.8
2024-12-08 07:10:00+01:00,,,,,,7.1,78.0,986.9,986.9
2024-12-08 07:15:00+01:00,,,,,,7.2,78.0,986.9,986.9
2024-12-08 07:20:00+01:00,,,,,,7.1,78.0,987.1,987.1
2024-12-08 07:25:00+01:00,,,,,,7.1,78.0,987.1,987.1
2024-12-08 07:30:00+01:00,,,,,,7.1,78.0,987.2,987.2
2024-12-08 07:35:00+01:00,,,,,,7.1,78.0,987.3,987.3
2024-12-08 07:40:00+01:00,,,,,,7.1,78.0,987.4,987.4
2024-12-08 07:45:00+01:00,,,,,,7.1,78.0,987.5,987.5
2024-12-08 07:50:00+01:00,,,,,,7.1,78.0,987.7,987.7
2024-12-08 07:55:00+01:00,,,,,,7.1,78.0,987.7,987.7
2024-12-08 08:00:00+01:00,,,,,,7.1,78.0,987.7,987.7
2024-12-08 08:05:00+01:00,,,,,,7.1,78.0,987.9,987.9
2024-12-08 08:10:00+01:00,,,,,,7.1,78.0,988.0,988.0
2024-12-08 08:15:00+01:00,,,,,,7.1,78.0,988.2,988.2
2024-12-08 08:20:00+01:00,,,,,,7.1,78.0,988.4,988.4
2024-12-08 08:25:00+01:00,,,,,,7.1,78.0,988.4,988.4
2024-12-08 08:30:00+01:00,,,,,,7.1,78.0,988.5,988.5
2024-12-08 08:35:00+01:00,,,,,,7.1,78.0,988.7,988.7
2024-12-08 08:40:00+01:00,,,,,,7.1,78.0,988.8,988.8
2024-12-08 08:45:00+01:00,,,,,,7.1,78.0,988.9,988.9
2024-12-08 08:50:00+01:00,,,,,,7.1,78.0,989.0,989.0
2024-12-08 08:55:00+01:00,,,,,,7.1,78.0,989.1,989.1
2024-12-08 09:00:00+01:00,,,,,,7.1,78.0,989.2,989.2
2024-12-08 09:05:00+01:00,,,,,,7.1,78.0,989.3,989.3
2024-12-08 09:10:00+01:00,,,,,,7.1,78.0,989.4,989.4
2024-12-08 09:15:00+01:00,,,,,,7.1,78.0,989.6,989.6
2024-12-08 09:20:00+01:00,,,,,,7.1,78.0,989.8,989.8
2024-12-08 09:25:00+01:00,,,,,,7.1,78.0,990.0,990.0
2024-12-08 09:30:00+01:00,,,,,,7.1,78.0,990.1,990.1
2024-12-08 09:35:00+01:00,,,,,,7.1,78.0,990.2,990.2
2024-12-08 09:40:00+01:00,,,,,,7.1,78.0,990.3,990.3
2024-12-08 09:45:00+01:00,,,,,,7.1,78.0,990.4,990.4
2024-12-08 09:50:00+01:00,,,,,,7.1,78.0,990.6,990.6
2024-12-08 09:55:00+01:00,,,,,,7.1,78.0,990.7,990.7
2024-12-08 10:00:00+01:00,,,,,,7.1,78.0,990.8,990.8
2024-12-08 10:05:00+01:00,,,,,,7.1,79.0,990.9,990.9
2024-12-08 10:10:00+01:00,,,,,,7.1,79.0,991.0,991.0
2024-12-08 10:15:00+01:00,,,,,,7.2,79.0,991.2,991.2
2024-12-08 10:20:00+01:00,,,,,,7.2,79.0,991.4,991.4
2024-12-08 10:25:00+01:00,,,,,,7.2,79.0,991.5,991.5
2024-12-08 10:30:00+01:00,,,,,,7.2,78.0,991.6,991.6
2024-12-08 10:35:00+01:00,,,,,,7.2,79.0,991.6,991.6
2024-12-08 10:40:00+01:00,,,,,,7.2,78.0,991.7,991.7
2024-12-08 10:45:00+01:00,,,,,,7.3,78.0,991.9,991.9
2024-12-08 10:50:00+01:00,,,,,,7.3,79.0,992.0,992.0
2024-12-08 10:55:00+01:00,,,,,,7.3,79.0,992.0,992.0
2024-12-08 11:00:00+01:00,,,,,,7.3,79.0,992.1,992.1
2024-12-08 11:05:00+01:00,,,,,,7.3,79.0,992.2,992.2
2024-12-08 11:10:00+01:00,,,,,,7.3,79.0,992.3,992.3
2024-12-08 11:15:00+01:00,,,,,,7.3,79.0,992.5,992.5
2024-12-08 11:20:00+01:00,,,,,,7.4,79.0,992.6,992.6
2024-12-08 11:25:00+01:00,,,,,,7.4,79.0,992.6,992.6
2024-12-08 11:30:00+01:00,,,,,,7.4,79.0,992.8,992.8
2024-12-08 11:35:00+01:00,,,,,,7.4,79.0,992.7,992.7
2024-12-08 11:40:00+01:00,,,,,,7.5,79.0,992.8,992.8
2024-12-08 11:45:00+01:00,,,,,,7.5,79.0,993.0,993.0
2024-12-08 11:50:00+01:00,,,,,,7.5,79.0,993.0,993.0
2024-12-08 11:55:00+01:00,,,,,,7.6,79.0,993.1,993.1
2024-12-08 12:00:00+01:00,,,,,,7.6,79.0,993.2,993.2
2024-12-08 12:05:00+01:00,,,,,,7.6,79.0,993.3,993.3
2024-12-08 12:10:00+01:00,,,,,,7.6,79.0,993.3,993.3
2024-12-08 12:15:00+01:00,,,,,,7.7,79.0,993.4,993.4
2024-12-08 12:20:00+01:00,,,,,,7.7,79.0,993.5,993.5
2024-12-08 12:25:00+01:00,,,,,,7.7,79.0,993.5,993.5
2024-12-08 12:30:00+01:00,,,,,,7.7,79.0,993.6,993.6
2024-12-08 12:35:00+01:00,,,,,,7.8,79.0,993.6,993.6
