datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2024-12-05 00:00:00+01:00,,,,,,6.0,76.0,1011.1,1011.1
2024-12-05 00:05:00+01:00,,,,,,6.0,76.0,1011.2,1011.2
2024-12-05 00:10:00+01:00,,,,,,6.0,76.0,1011.1,1011.1
2024-12-05 00:15:00+01:00,,,,,,6.0,76.0,1011.0,1011.0
2024-12-05 00:20:00+01:00,,,,,,6.0,76.0,1011.0,1011.0
2024-12-05 00:25:00+01:00,,,,,,5.9,76.0,1010.9,1010.9
2024-12-05 00:30:00+01:00,,,,,,5.9,76.0,1010.9,1010.9
2024-12-05 00:35:00+01:00,,,,,,5.9,76.0,1010.8,1010.8
2024-12-05 00:40:00+01:00,,,,,,5.9,76.0,1010.9,1010.9
2024-12-05 00:45:00+01:00,,,,,,5.9,76.0,1011.0,1011.0
2024-12-05 00:50:00+01:00,,,,,,5.9,76.0,1010.9,1010.9
2024-12-05 00:55:00+01:00,,,,,,5.9,76.0,1010.8,1010.8
2024-12-05 01:00:00+01:00,,,,,,5.9,76.0,1010.8,1010.8
2024-12-05 01:05:00+01:00,,,,,,5.9,76.0,1010.8,1010.8
2024-12-05 01:10:00+01:00,,,,,,5.9,76.0,1010.7,1010.7
2024-12-05 01:15:00+01:00,,,,,,5.9,76.0,1010.6,1010.6
2024-12-05 01:20:00+01:00,,,,,,5.9,76.0,1010.6,1010.6
2024-12-05 01:25:00+01:00,,,,,,5.9,76.0,1010.6,1010.6
2024-12-05 01:30:00+01:00,,,,,,5.9,76.0,1010.5,1010.5
2024-12-05 01:35:00+01:00,,,,,,5.9,76.0,1010.4,1010.4
2024-12-05 01:40:00+01:00,,,,,,5.9,76.0,1010.3,1010.3
2024-12-05 01:45:00+01:00,,,,,,5.9,76.0,1010.3,1010.3
2024-12-05 01:50:00+01:00,,,,,,5.9,76.0,1010.3,1010.3
2024-12-05 01:55:00+01:00,,,,,,5.9,76.0,1010.2,1010.2
2024-12-05 02:00:00+01:00,,,,,,5.8,76.0,1010.1,1010.1
2024-12-05 02:05:00+01:00,,,,,,5.8,76.0,1010.0,1010.0
2024-12-05 02:10:00+01:00,,,,,,5.8,76.0,1010.0,1010.0
2024-12-05 02:15:00+01:00,,,,,,5.8,76.0,1010.0,1010.0
2024-12-05 02:20:00+01:00,,,,,,5.8,76.0,1009.9,1009.9
2024-12-05 02:25:00+01:00,,,,,,5.8,76.0,1009.9,1009.9
2024-12-05 02:30:00+01:00,,,,,,5.7,76.0,1009.8,1009.8
2024-12-05 02:35:00+01:00,,,,,,5.7,76.0,1009.8,1009.8
2024-12-05 02:40:00+01:00,,,,,,5.7,75.0,1009.8,1009.8
2024-12-05 02:45:00+01:00,,,,,,5.7,75.0,1009.8,1009.8
2024-12-05 02:50:00+01:00,,,,,,5.6,75.0,1009.6,1009.6
2024-12-05 02:55:00+01:00,,,,,,5.6,75.0,1009.6,1009.6
2024-12-05 03:00:00+01:00,,,,,,5.6,75.0,1009.5,1009.5
2024-12-05 03:05:00+01:00,,,,,,5.6,75.0,1009.5,1009.5
2024-12-05 03:10:00+01:00,,,,,,5.6,75.0,1009.5,1009.5
2024-12-05 03:15:00+01:00,,,,,,5.6,75.0,1009.4,1009.4
2024-12-05 03:20:00+01:00,,,,,,5.5,75.0,1009.4,1009.4
2024-12-05 03:25:00+01:00,,,,,,5.5,75.0,1009.3,1009.3
2024-12-05 03:30:00+01:00,,,,,,5.5,75.0,1009.2,1009.2
2024-12-05 03:35:00+01:00,,,,,,5.5,75.0,1009.1,1009.1
2024-12-05 03:40:00+01:00,,,,,,5.5,75.0,1009.0,1009.0
2024-12-05 03:45:00+01:00,,,,,,5.5,75.0,1009.0,1009.0
2024-12-05 03:50:00+01:00,,,,,,5.4,75.0,1008.9,1008.9
2024-12-05 03:55:00+01:00,,,,,,5.4,75.0,1008.7,1008.7
2024-12-05 04:00:00+01:00,,,,,,5.4,75.0,1008.7,1008.7
2024-12-05 04:05:00+01:00,,,,,,5.4,75.0,1008.6,1008.6
2024-12-05 04:10:00+01:00,,,,,,5.4,75.0,1008.4,1008.4
2024-12-05 04:15:00+01:00,,,,,,5.3,75.0,1008.5,1008.5
2024-12-05 04:20:00+01:00,,,,,,5.3,75.0,1008.3,1008.3
2024-12-05 04:25:00+01:00,,,,,,5.3,75.0,1008.1,1008.1
2024-12-05 04:30:00+01:00,,,,,,5.3,75.0,1008.1,1008.1
2024-12-05 04:35:00+01:00,,,,,,5.2,75.0,1008.1,1008.1
2024-12-05 04:40:00+01:00,,,,,,5.2,75.0,1008.0,1008.0
2024-12-05 04:45:00+01:00,,,,,,5.2,75.0,1008.0,1008.0
2024-12-05 04:50:00+01:00,,,,,,5.2,75.0,1007.9,1007.9
2024-12-05 04:55:00+01:00,,,,,,5.2,75.0,1007.8,1007.8
2024-12-05 05:00:00+01:00,,,,,,5.1,75.0,1007.7,1007.7
2024-12-05 05:05:00+01:00,,,,,,5.1,75.0,1007.6,1007.6
2024-12-05 05:10:00+01:00,,,,,,5.1,75.0,1007.5,1007.5
2024-12-05 05:15:00+01:00,,,,,,5.1,75.0,1007.5,1007.5
2024-12-05 05:20:00+01:00,,,,,,5.1,75.0,1007.4,1007.4
2024-12-05 05:25:00+01:00,,,,,,5.0,75.0,1007.1,1007.1
2024-12-05 05:30:00+01:00,,,,,,5.0,75.0,1007.1,1007.1
2024-12-05 05:35:00+01:00,,,,,,5.0,75.0,1007.0,1007.0
2024-12-05 05:40:00+01:00,,,,,,5.0,75.0,1006.9,1006.9
2024-12-05 05:45:00+01:00,,,,,,5.0,75.0,1007.0,1007.0
2024-12-05 05:50:00+01:00,,,,,,5.0,75.0,1007.3,1007.3
2024-12-05 05:55:00+01:00,,,,,,5.0,75.0,1007.3,1007.3
2024-12-05 06:00:00+01:00,,,,,,5.0,75.0,1007.2,1007.2
2024-12-05 06:05:00+01:00,,,,,,4.9,75.0,1007.1,1007.1
2024-12-05 06:10:00+01:00,,,,,,4.9,75.0,1006.9,1006.9
2024-12-05 06:15:00+01:00,,,,,,4.9,75.0,1006.9,1006.9
2024-12-05 06:20:00+01:00,,,,,,4.9,75.0,1006.6,1006.6
2024-12-05 06:25:00+01:00,,,,,,4.9,75.0,1006.4,1006.4
2024-12-05 06:30:00+01:00,,,,,,4.9,75.0,1006.5,1006.5
2024-12-05 06:35:00+01:00,,,,,,4.9,75.0,1006.5,1006.5
2024-12-05 06:40:00+01:00,,,,,,4.9,75.0,1006.5,1006.5
2024-12-05 06:45:00+01:00,,,,,,4.9,75.0,1006.5,1006.5
2024-12-05 06:50:00+01:00,,,,,,4.9,75.0,1006.5,1006.5
2024-12-05 06:55:00+01:00,,,,,,4.9,75.0,1006.5,1006.5
2024-12-05 07:00:00+01:00,,,,,,4.9,75.0,1006.5,1006.5
2024-12-05 07:05:00+01:00,,,,,,4.9,75.0,1006.4,1006.4
2024-12-05 07:10:00+01:00,,,,,,4.9,75.0,1006.4,1006.4
2024-12-05 07:15:00+01:00,,,,,,4.9,75.0,1006.3,1006.3
2024-12-05 07:20:00+01:00,,,,,,4.9,75.0,1006.2,1006.2
2024-12-05 07:25:00+01:00,,,,,,4.9,75.0,1006.2,1006.2
2024-12-05 07:30:00+01:00,,,,,,4.9,75.0,1006.1,1006.1
2024-12-05 07:35:00+01:00,,,,,,4.9,75.0,1006.1,1006.1
2024-12-05 07:40:00+01:00,,,,,,4.9,75.0,1006.1,1006.1
2024-12-05 07:45:00+01:00,,,,,,4.9,75.0,1006.1,1006.1
2024-12-05 07:50:00+01:00,,,,,,4.9,75.0,1006.0,1006.0
2024-12-05 07:55:00+01:00,,,,,,4.9,75.0,1005.9,1005.9
2024-12-05 08:00:00+01:00,,,,,,4.9,75.0,1005.9,1005.9
2024-12-05 08:05:00+01:00,,,,,,4.9,75.0,1005.8,1005.8
2024-12-05 08:10:00+01:00,,,,,,4.9,75.0,1005.6,1005.6
2024-12-05 08:15:00+01:00,,,,,,4.9,76.0,1005.5,1005.5
2024-12-05 08:20:00+01:00,,,,,,4.9,76.0,1005.5,1005.5
2024-12-05 08:25:00+01:00,,,,,,4.9,76.0,1005.4,1005.4
2024-12-05 08:30:00+01:00,,,,,,5.0,76.0,1005.5,1005.5
2024-12-05 08:35:00+01:00,,,,,,4.9,76.0,1005.5,1005.5
2024-12-05 08:40:00+01:00,,,,,,5.0,76.0,1005.4,1005.4
2024-12-05 08:45:00+01:00,,,,,,5.0,76.0,1005.2,1005.2
2024-12-05 08:50:00+01:00,,,,,,5.0,76.0,1005.2,1005.2
2024-12-05 08:55:00+01:00,,,,,,5.0,76.0,1005.2,1005.2
2024-12-05 09:00:00+01:00,,,,,,5.0,76.0,1005.0,1005.0
2024-12-05 09:05:00+01:00,,,,,,5.0,76.0,1005.0,1005.0
2024-12-05 09:10:00+01:00,,,,,,5.0,76.0,1004.8,1004.8
2024-12-05 09:15:00+01:00,,,,,,5.0,76.0,1004.8,1004.8
2024-12-05 09:20:00+01:00,,,,,,5.0,76.0,1004.6,1004.6
2024-12-05 09:25:00+01:00,,,,,,5.1,76.0,1004.3,1004.3
2024-12-05 09:30:00+01:00,,,,,,5.1,76.0,1004.3,1004.3
2024-12-05 09:35:00+01:00,,,,,,5.1,76.0,1004.1,1004.1
2024-12-05 09:40:00+01:00,,,,,,5.1,76.0,1004.2,1004.2
2024-12-05 09:45:00+01:00,,,,,,5.1,76.0,1004.1,1004.1
2024-12-05 09:50:00+01:00,,,,,,5.2,76.0,1004.0,1004.0
2024-12-05 09:55:00+01:00,,,,,,5.2,77.0,1003.6,1003.6
