datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2024-12-12 00:00:00+01:00,,,,,,4.7,77.0,1015.9,1015.9
2024-12-12 00:05:00+01:00,,,,,,4.7,77.0,1016.0,1016.0
2024-12-12 00:10:00+01:00,,,,,,4.7,77.0,1015.9,1015.9
2024-12-12 00:15:00+01:00,,,,,,4.6,77.0,1015.8,1015.8
2024-12-12 00:20:00+01:00,,,,,,4.6,77.0,1015.9,1015.9
2024-12-12 00:25:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 00:30:00+01:00,,,,,,4.6,77.0,1015.9,1015.9
2024-12-12 00:35:00+01:00,,,,,,4.7,77.0,1015.9,1015.9
2024-12-12 00:40:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 00:45:00+01:00,,,,,,4.6,77.0,1015.9,1015.9
2024-12-12 00:50:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 00:55:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 01:00:00+01:00,,,,,,4.6,77.0,1016.1,1016.1
2024-12-12 01:05:00+01:00,,,,,,4.6,77.0,1016.1,1016.1
2024-12-12 01:10:00+01:00,,,,,,4.6,77.0,1016.1,1016.1
2024-12-12 01:15:00+01:00,,,,,,4.6,77.0,1016.1,1016.1
2024-12-12 01:20:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 01:25:00+01:00,,,,,,4.6,77.0,1016.1,1016.1
2024-12-12 01:30:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 01:35:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 01:40:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 01:45:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 01:50:00+01:00,,,,,,4.6,77.0,1016.1,1016.1
2024-12-12 01:55:00+01:00,,,,,,4.6,77.0,1016.1,1016.1
2024-12-12 02:00:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 02:05:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 02:10:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 02:15:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 02:20:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 02:25:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 02:30:00+01:00,,,,,,4.6,77.0,1016.0,1016.0
2024-12-12 02:35:00+01:00,,,,,,4.5,77.0,1016.1,1016.1
2024-12-12 02:40:00+01:00,,,,,,4.5,77.0,1016.1,1016.1
2024-12-12 02:45:00+01:00,,,,,,4.5,77.0,1016.1,1016.1
2024-12-12 02:50:00+01:00,,,,,,4.5,77.0,1016.1,1016.1
2024-12-12 02:55:00+01:00,,,,,,4.5,77.0,1016.2,1016.2
2024-12-12 03:00:00+01:00,,,,,,4.5,77.0,1016.1,1016.1
2024-12-12 03:05:00+01:00,,,,,,4.5,77.0,1016.2,1016.2
2024-12-12 03:10:00+01:00,,,,,,4.5,77.0,1016.0,1016.0
2024-12-12 03:15:00+01:00,,,,,,4.5,77.0,1016.0,1016.0
2024-12-12 03:20:00+01:00,,,,,,4.5,77.0,1015.9,1015.9
2024-12-12 03:25:00+01:00,,,,,,4.5,77.0,1015.9,1015.9
2024-12-12 03:30:00+01:00,,,,,,4.5,77.0,1015.9,1015.9
2024-12-12 03:35:00+01:00,,,,,,4.5,77.0,1015.9,1015.9
2024-12-12 03:40:00+01:00,,,,,,4.5,77.0,1015.9,1015.9
2024-12-12 03:45:00+01:00,,,,,,4.5,77.0,1015.8,1015.8
2024-12-12 03:50:00+01:00,,,,,,4.5,77.0,1015.8,1015.8
2024-12-12 03:55:00+01:00,,,,,,4.5,77.0,1015.7,1015.7
2024-12-12 04:00:00+01:00,,,,,,4.5,77.0,1015.8,1015.8
2024-12-12 04:05:00+01:00,,,,,,4.5,77.0,1015.8,1015.8
2024-12-12 04:10:00+01:00,,,,,,4.5,77.0,1015.7,1015.7
2024-12-12 04:15:00+01:00,,,,,,4.4,77.0,1015.8,1015.8
2024-12-12 04:20:00+01:00,,,,,,4.4,77.0,1015.8,1015.8
2024-12-12 04:25:00+01:00,,,,,,4.5,77.0,1015.9,1015.9
2024-12-12 04:30:00+01:00,,,,,,4.5,77.0,1015.8,1015.8
2024-12-12 04:35:00+01:00,,,,,,4.4,77.0,1015.8,1015.8
2024-12-12 04:40:00+01:00,,,,,,4.4,77.0,1015.8,1015.8
2024-12-12 04:45:00+01:00,,,,,,4.4,77.0,1015.8,1015.8
