wahltermin_datum,wahl,AGS,Bez-Nr,Wahlberechtigte,ohne Vermerk W,mit Vermerk W,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeStimmen,GueltigeStimmen,Eiskirch, SPD,Franz, CDU,Engel, GR�NE,Hohmeier, Die Linke.,Gleising, SOZIAL,Cremer, NPD,Liese, AfD,L�cking, Freie B�rger,Zarske, Einzelbewerber,Wendland, Einzelbewerber,Ermann, Einzelbewerber,Pour Yousefi Kermani, Einzelbewerber
13.09.2015,B�rgermeisterwahl NRW,5911000,2402,1106,1022,84,0,264,0,4,260,111,57,17,9,1,2,18,10,5,23,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,2403,1144,1070,74,0,227,0,0,227,80,79,8,7,3,7,7,4,8,24,0,0
13.09.2015,B�rgermeisterwahl NRW,5911000,2404,1139,1088,51,0,213,0,1,212,71,62,10,8,0,13,6,5,8,26,1,2
13.09.2015,B�rgermeisterwahl NRW,5911000,2405,1147,1047,100,0,207,0,0,207,83,53,6,5,1,7,22,8,1,19,0,2
13.09.2015,B�rgermeisterwahl NRW,5911000,2406,1208,1140,68,0,254,0,1,253,98,49,18,9,0,8,18,3,5,32,1,12
13.09.2015,B�rgermeisterwahl NRW,5911000,2407,1065,980,85,0,143,0,1,142,56,32,6,6,1,2,2,6,3,27,0,1
13.09.2015,B�rgermeisterwahl NRW,5911000,2501,1074,958,116,0,232,0,3,229,99,58,9,10,3,2,11,7,4,22,0,4
13.09.2015,B�rgermeisterwahl NRW,5911000,2502,938,841,97,0,198,0,2,196,96,43,16,8,2,5,4,3,7,9,0,3
13.09.2015,B�rgermeisterwahl NRW,5911000,2503,1050,926,124,0,335,0,5,330,117,121,14,5,3,2,7,14,9,30,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,2504,1111,1008,103,0,229,0,3,226,95,61,9,8,4,4,17,7,8,12,1,0
13.09.2015,B�rgermeisterwahl NRW,5911000,2505,1146,1016,130,0,295,0,4,291,98,89,21,6,4,11,16,8,1,29,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,2506,1242,1081,161,0,289,0,3,286,96,75,30,8,0,7,12,10,6,32,2,8
13.09.2015,B�rgermeisterwahl NRW,5911000,2507,1363,1216,147,0,343,0,7,336,122,109,14,7,3,5,11,6,9,43,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,2508,902,832,70,0,148,0,1,147,58,50,5,1,0,1,7,2,13,8,1,1
13.09.2015,B�rgermeisterwahl NRW,5911000,2601,1306,1100,206,0,469,0,5,464,154,168,36,11,2,6,15,20,7,33,1,11
13.09.2015,B�rgermeisterwahl NRW,5911000,2602,1257,1121,136,0,362,0,1,361,152,93,22,5,4,6,19,10,7,28,2,13
13.09.2015,B�rgermeisterwahl NRW,5911000,2603,1358,1100,258,0,493,0,2,491,155,185,46,15,0,3,11,13,8,37,0,18
13.09.2015,B�rgermeisterwahl NRW,5911000,2604,1392,1147,245,0,422,0,3,419,136,175,26,5,2,3,6,13,12,30,0,11
13.09.2015,B�rgermeisterwahl NRW,5911000,2605,1235,1048,187,0,327,0,2,325,113,105,28,10,4,4,11,10,1,26,2,11
13.09.2015,B�rgermeisterwahl NRW,5911000,2606,1339,1139,200,0,397,0,7,390,146,125,22,12,5,9,15,14,10,17,0,15
13.09.2015,B�rgermeisterwahl NRW,5911000,2607,1418,1221,197,0,421,1,5,416,139,145,30,6,7,12,17,9,11,30,1,9
13.09.2015,B�rgermeisterwahl NRW,5911000,2701,1129,996,133,0,336,0,2,334,125,92,24,14,0,12,7,7,13,29,3,8
13.09.2015,B�rgermeisterwahl NRW,5911000,2702,1167,1074,93,0,385,0,4,381,138,125,21,12,1,12,14,15,11,24,1,7
13.09.2015,B�rgermeisterwahl NRW,5911000,2703,1070,987,83,0,244,3,3,241,123,58,8,8,3,5,11,0,10,9,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,2704,1159,1030,129,0,335,0,7,328,119,105,33,2,0,3,8,13,3,30,0,12
13.09.2015,B�rgermeisterwahl NRW,5911000,2705,1215,1049,166,0,410,0,1,409,140,125,41,14,2,1,15,15,14,27,0,15
13.09.2015,B�rgermeisterwahl NRW,5911000,2706,1159,1047,112,0,286,0,1,285,113,88,20,9,3,6,7,9,3,17,2,8
13.09.2015,B�rgermeisterwahl NRW,5911000,2707,1124,953,171,0,313,3,1,312,87,124,25,1,0,0,12,5,24,25,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,3101,1277,1074,203,0,311,0,3,308,131,91,21,9,0,6,6,9,2,21,1,11
13.09.2015,B�rgermeisterwahl NRW,5911000,3102,1437,1224,213,0,353,0,3,350,149,104,19,9,2,6,11,9,6,31,1,3
13.09.2015,B�rgermeisterwahl NRW,5911000,3103,1375,1161,214,0,412,0,3,409,142,118,30,18,6,2,13,12,8,38,9,13
