datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2025-08-15 14:30:00+02:00,,,,,,32.2,63.0,1014.7,1014.7
2025-08-15 14:35:00+02:00,,,,,,32.0,60.0,1014.7,1014.7
2025-08-15 14:40:00+02:00,,,,,,32.1,56.0,1014.8,1014.8
2025-08-15 14:45:00+02:00,,,,,,31.9,67.0,1014.6,1014.6
2025-08-15 14:50:00+02:00,,,,,,32.4,78.0,1014.7,1014.7
2025-08-15 14:55:00+02:00,,,,,,32.6,81.0,1014.7,1014.7
2025-08-15 15:00:00+02:00,,,,,,32.8,82.0,1014.6,1014.6
2025-08-15 15:05:00+02:00,,,,,,33.0,82.0,1014.7,1014.7
2025-08-15 15:10:00+02:00,,,,,,33.1,83.0,1014.7,1014.7
2025-08-15 15:15:00+02:00,,,,,,33.3,83.0,1014.7,1014.7
2025-08-15 15:20:00+02:00,,,,,,33.5,83.0,1014.6,1014.6
2025-08-15 15:25:00+02:00,,,,,,33.7,83.0,1014.6,1014.6
2025-08-15 15:30:00+02:00,,,,,,33.8,83.0,1014.5,1014.5
2025-08-15 15:35:00+02:00,,,,,,33.9,83.0,1014.6,1014.6
2025-08-15 15:40:00+02:00,,,,,,34.0,83.0,1014.6,1014.6
2025-08-15 15:45:00+02:00,,,,,,34.1,83.0,1014.5,1014.5
2025-08-15 15:50:00+02:00,,,,,,34.2,83.0,1014.4,1014.4
2025-08-15 15:55:00+02:00,,,,,,34.3,83.0,1014.4,1014.4
2025-08-15 16:00:00+02:00,,,,,,34.3,83.0,1014.3,1014.3
2025-08-15 16:05:00+02:00,,,,,,34.4,83.0,1014.3,1014.3
2025-08-15 16:10:00+02:00,,,,,,34.3,83.0,1014.2,1014.2
2025-08-15 16:15:00+02:00,,,,,,34.3,83.0,1014.3,1014.3
2025-08-15 16:20:00+02:00,,,,,,34.3,83.0,1014.1,1014.1
2025-08-15 16:25:00+02:00,,,,,,34.3,84.0,1014.1,1014.1
2025-08-15 16:30:00+02:00,,,,,,34.3,84.0,1014.0,1014.0
2025-08-15 16:35:00+02:00,,,,,,34.2,84.0,1014.1,1014.1
2025-08-15 16:40:00+02:00,,,,,,34.1,84.0,1014.0,1014.0
2025-08-15 16:45:00+02:00,,,,,,34.1,84.0,1014.0,1014.0
2025-08-15 16:50:00+02:00,,,,,,34.1,85.0,1013.9,1013.9
2025-08-15 16:55:00+02:00,,,,,,34.0,85.0,1013.9,1013.9
2025-08-15 17:00:00+02:00,,,,,,33.9,85.0,1014.0,1014.0
2025-08-15 17:05:00+02:00,,,,,,33.9,85.0,1014.0,1014.0
2025-08-15 17:10:00+02:00,,,,,,33.8,85.0,1014.0,1014.0
2025-08-15 17:15:00+02:00,,,,,,33.8,86.0,1014.0,1014.0
2025-08-15 17:20:00+02:00,,,,,,33.7,86.0,1013.9,1013.9
2025-08-15 17:25:00+02:00,,,,,,33.7,86.0,1013.9,1013.9
2025-08-15 17:30:00+02:00,,,,,,33.7,85.0,1013.8,1013.8
2025-08-15 17:35:00+02:00,,,,,,33.7,85.0,1013.8,1013.8
2025-08-15 17:40:00+02:00,,,,,,33.6,85.0,1013.9,1013.9
2025-08-15 17:45:00+02:00,,,,,,33.5,86.0,1014.0,1014.0
2025-08-15 17:50:00+02:00,,,,,,33.5,86.0,1013.9,1013.9
2025-08-15 17:55:00+02:00,,,,,,33.4,86.0,1013.9,1013.9
2025-08-15 18:00:00+02:00,,,,,,33.4,86.0,1014.0,1014.0
2025-08-15 18:05:00+02:00,,,,,,33.3,86.0,1013.9,1013.9
2025-08-15 18:10:00+02:00,,,,,,33.3,86.0,1013.9,1013.9
2025-08-15 18:15:00+02:00,,,,,,33.2,86.0,1013.9,1013.9
2025-08-15 18:20:00+02:00,,,,,,33.2,87.0,1013.9,1013.9
2025-08-15 18:25:00+02:00,,,,,,33.1,87.0,1013.9,1013.9
2025-08-15 18:30:00+02:00,,,,,,32.9,87.0,1014.0,1014.0
2025-08-15 18:35:00+02:00,,,,,,32.8,87.0,1014.0,1014.0
2025-08-15 18:40:00+02:00,,,,,,32.7,87.0,1014.0,1014.0
2025-08-15 18:45:00+02:00,,,,,,32.5,87.0,1014.0,1014.0
2025-08-15 18:50:00+02:00,,,,,,32.4,88.0,1013.9,1013.9
2025-08-15 18:55:00+02:00,,,,,,32.3,88.0,1014.0,1014.0
2025-08-15 19:00:00+02:00,,,,,,32.2,88.0,1014.0,1014.0
2025-08-15 19:05:00+02:00,,,,,,32.1,88.0,1014.0,1014.0
