datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,indoor_dew_point,indoor_feels_like,indoor_app_tempin,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_1_hour,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute,battery_haptic_array_battery,battery_haptic_array_capacitor
2025-09-26 00:00:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.3,1014.3,,
2025-09-26 00:05:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.4,1014.4,,
2025-09-26 00:10:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.0,,,,,,,,,,,,,1014.4,1014.4,,
2025-09-26 00:15:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.3,1014.3,,
2025-09-26 00:20:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.3,1014.3,,
2025-09-26 00:25:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.0,,,,,,,,,,,,,1014.4,1014.4,,
2025-09-26 00:30:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.4,1014.4,,
2025-09-26 00:35:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.3,1014.3,,
2025-09-26 00:40:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.3,1014.3,,
2025-09-26 00:45:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.3,1014.3,,
2025-09-26 00:50:00+02:00,,,,,,11.9,90.0,10.3,11.9,12.1,,,,,,,,,,,,,1014.4,1014.4,,
