datetime,logger_id,name,latitude,longitude,pegel,wtemp,o,do,elL,hkBat,hkTemp,hkHum
2024-06-28 00:00:00,900372,Kaiseraueteich,51.50069,7.22947,80.888,23.653,51.791,4.296,836,3.717,24.7,29.4
2024-06-28 00:15:00,900372,Kaiseraueteich,51.50069,7.22947,80.889,23.631,37.88,3.147,851,3.694,24.67,29.4
2024-06-28 00:30:00,900372,Kaiseraueteich,51.50069,7.22947,80.888,23.544,39.305,3.27,848,,,
2024-06-28 00:45:00,900372,Kaiseraueteich,51.50069,7.22947,80.888,23.525,40.398,3.362,837,,,
2024-06-28 01:00:00,900372,Kaiseraueteich,51.50069,7.22947,80.888,23.497,37.592,3.131,845,3.713,24.21,29.3
2024-06-28 01:15:00,900372,Kaiseraueteich,51.50069,7.22947,80.889,23.425,34.476,2.874,847,3.687,24.08,29.2
2024-06-28 01:30:00,900372,Kaiseraueteich,51.50069,7.22947,80.889,23.378,30.227,2.522,865,,,
2024-06-28 01:45:00,900372,Kaiseraueteich,51.50069,7.22947,80.888,23.375,26.935,2.25,839,,,
2024-06-28 02:00:00,900372,Kaiseraueteich,51.50069,7.22947,80.888,23.291,25.961,2.17,838,3.715,23.37,29.1
2024-06-28 02:15:00,900372,Kaiseraueteich,51.50069,7.22947,80.889,23.275,25.404,2.125,846,3.692,23.19,29.1
2024-06-28 02:30:00,900372,Kaiseraueteich,51.50069,7.22947,80.889,23.209,27.842,2.332,844,,,
2024-06-28 02:45:00,900372,Kaiseraueteich,51.50069,7.22947,80.889,23.159,24.661,2.068,849,,,
2024-06-28 03:00:00,900372,Kaiseraueteich,51.50069,7.22947,80.888,23.138,28.32,2.377,848,3.71,22.56,29
2024-06-28 03:15:01,900372,Kaiseraueteich,51.50069,7.22947,80.89,23.081,29.354,2.465,858,3.685,22.5,29
2024-06-28 03:30:01,900372,Kaiseraueteich,51.50069,7.22947,80.889,22.994,27.158,2.281,850,,,
2024-06-28 03:45:01,900372,Kaiseraueteich,51.50069,7.22947,80.89,22.944,30.645,2.574,844,,,
2024-06-28 04:00:00,900372,Kaiseraueteich,51.50069,7.22947,80.89,22.875,27.277,2.291,850,3.713,22.2,28.9
2024-06-28 04:15:01,900372,Kaiseraueteich,51.50069,7.22947,80.89,22.844,28.125,2.363,855,3.688,22.17,28.9
2024-06-28 04:30:01,900372,Kaiseraueteich,51.50069,7.22947,80.89,22.825,25.596,2.151,850,,,
2024-06-28 04:45:01,900372,Kaiseraueteich,51.50069,7.22947,80.89,22.791,28.494,2.394,857,,,
2024-06-28 05:00:00,900372,Kaiseraueteich,51.50069,7.22947,80.891,22.734,25.417,2.138,842,3.708,21.85,28.9
2024-06-28 05:15:01,900372,Kaiseraueteich,51.50069,7.22947,80.89,22.659,25.28,2.129,846,3.688,21.79,28.8
2024-06-28 05:30:01,900372,Kaiseraueteich,51.50069,7.22947,80.891,22.638,25.967,2.189,843,,,
2024-06-28 05:45:01,900372,Kaiseraueteich,51.50069,7.22947,80.891,22.578,25.041,2.114,834,,,
2024-06-28 06:00:00,900372,Kaiseraueteich,51.50069,7.22947,80.892,22.516,24.102,2.037,846,3.708,21.37,28.8
2024-06-28 06:15:01,900372,Kaiseraueteich,51.50069,7.22947,80.893,22.456,21.835,1.847,839,3.687,21.36,28.8
2024-06-28 06:30:01,900372,Kaiseraueteich,51.50069,7.22947,80.894,22.444,28.021,2.372,847,,,
