datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2025-01-18 00:00:00+01:00,,,,,,1.7,84.0,1021.2,1021.2
2025-01-18 00:05:00+01:00,,,,,,1.7,84.0,1021.0,1021.0
2025-01-18 00:10:00+01:00,,,,,,1.7,84.0,1021.0,1021.0
2025-01-18 00:15:00+01:00,,,,,,1.7,84.0,1020.8,1020.8
2025-01-18 00:20:00+01:00,,,,,,1.6,84.0,1020.7,1020.7
2025-01-18 00:25:00+01:00,,,,,,1.6,84.0,1020.6,1020.6
2025-01-18 00:30:00+01:00,,,,,,1.6,84.0,1020.8,1020.8
2025-01-18 00:35:00+01:00,,,,,,1.6,84.0,1020.8,1020.8
2025-01-18 00:40:00+01:00,,,,,,1.6,84.0,1020.6,1020.6
2025-01-18 00:45:00+01:00,,,,,,1.6,84.0,1020.6,1020.6
2025-01-18 00:50:00+01:00,,,,,,1.6,84.0,1020.4,1020.4
2025-01-18 00:55:00+01:00,,,,,,1.6,84.0,1020.4,1020.4
2025-01-18 01:00:00+01:00,,,,,,1.5,84.0,1020.3,1020.3
2025-01-18 01:05:00+01:00,,,,,,1.5,84.0,1020.2,1020.2
2025-01-18 01:10:00+01:00,,,,,,1.5,84.0,1020.1,1020.1
2025-01-18 01:15:00+01:00,,,,,,1.5,84.0,1020.0,1020.0
2025-01-18 01:20:00+01:00,,,,,,1.5,84.0,1020.0,1020.0
2025-01-18 01:25:00+01:00,,,,,,1.5,84.0,1020.0,1020.0
2025-01-18 01:30:00+01:00,,,,,,1.5,84.0,1020.0,1020.0
2025-01-18 01:35:00+01:00,,,,,,1.5,84.0,1020.0,1020.0
2025-01-18 01:40:00+01:00,,,,,,1.5,84.0,1019.8,1019.8
2025-01-18 01:45:00+01:00,,,,,,1.4,84.0,1019.8,1019.8
2025-01-18 01:50:00+01:00,,,,,,1.4,84.0,1019.7,1019.7
2025-01-18 01:55:00+01:00,,,,,,1.4,84.0,1019.6,1019.6
2025-01-18 02:00:00+01:00,,,,,,1.4,84.0,1019.5,1019.5
2025-01-18 02:05:00+01:00,,,,,,1.4,84.0,1019.4,1019.4
2025-01-18 02:10:00+01:00,,,,,,1.4,84.0,1019.3,1019.3
2025-01-18 02:15:00+01:00,,,,,,1.4,84.0,1019.3,1019.3
2025-01-18 02:20:00+01:00,,,,,,1.4,84.0,1019.4,1019.4
2025-01-18 02:25:00+01:00,,,,,,1.4,84.0,1019.2,1019.2
2025-01-18 02:30:00+01:00,,,,,,1.4,84.0,1019.1,1019.1
2025-01-18 02:35:00+01:00,,,,,,1.3,84.0,1019.2,1019.2
2025-01-18 02:40:00+01:00,,,,,,1.4,84.0,1019.1,1019.1
2025-01-18 02:45:00+01:00,,,,,,1.3,84.0,1019.1,1019.1
2025-01-18 02:50:00+01:00,,,,,,1.3,84.0,1019.0,1019.0
2025-01-18 02:55:00+01:00,,,,,,1.3,84.0,1018.9,1018.9
2025-01-18 03:00:00+01:00,,,,,,1.3,84.0,1018.8,1018.8
2025-01-18 03:05:00+01:00,,,,,,1.3,84.0,1018.8,1018.8
2025-01-18 03:10:00+01:00,,,,,,1.3,84.0,1018.9,1018.9
2025-01-18 03:15:00+01:00,,,,,,1.3,84.0,1018.9,1018.9
2025-01-18 03:20:00+01:00,,,,,,1.3,84.0,1018.7,1018.7
2025-01-18 03:25:00+01:00,,,,,,1.3,84.0,1018.8,1018.8
2025-01-18 03:30:00+01:00,,,,,,1.3,84.0,1018.8,1018.8
2025-01-18 03:35:00+01:00,,,,,,1.3,84.0,1018.8,1018.8
2025-01-18 03:40:00+01:00,,,,,,1.2,84.0,1018.9,1018.9
2025-01-18 03:45:00+01:00,,,,,,1.2,84.0,1018.7,1018.7
2025-01-18 03:50:00+01:00,,,,,,1.2,84.0,1018.8,1018.8
2025-01-18 03:55:00+01:00,,,,,,1.2,84.0,1018.7,1018.7
2025-01-18 04:00:00+01:00,,,,,,1.2,84.0,1018.5,1018.5
2025-01-18 04:05:00+01:00,,,,,,1.2,84.0,1018.5,1018.5
2025-01-18 04:10:00+01:00,,,,,,1.2,84.0,1018.4,1018.4
2025-01-18 04:15:00+01:00,,,,,,1.2,84.0,1018.4,1018.4
2025-01-18 04:20:00+01:00,,,,,,1.2,84.0,1018.4,1018.4
2025-01-18 04:25:00+01:00,,,,,,1.2,84.0,1018.3,1018.3
2025-01-18 04:30:00+01:00,,,,,,1.2,84.0,1018.3,1018.3
2025-01-18 04:35:00+01:00,,,,,,1.2,84.0,1018.3,1018.3
2025-01-18 04:40:00+01:00,,,,,,1.2,84.0,1018.2,1018.2
2025-01-18 04:45:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 04:50:00+01:00,,,,,,1.1,84.0,1018.1,1018.1
2025-01-18 04:55:00+01:00,,,,,,1.1,84.0,1018.1,1018.1
2025-01-18 05:00:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 05:05:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 05:10:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 05:15:00+01:00,,,,,,1.1,84.0,1018.1,1018.1
2025-01-18 05:20:00+01:00,,,,,,1.1,84.0,1018.0,1018.0
2025-01-18 05:25:00+01:00,,,,,,1.1,84.0,1018.0,1018.0
2025-01-18 05:30:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 05:35:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 05:40:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 05:45:00+01:00,,,,,,1.1,84.0,1018.2,1018.2
2025-01-18 05:50:00+01:00,,,,,,1.0,84.0,1018.3,1018.3
2025-01-18 05:55:00+01:00,,,,,,1.0,84.0,1018.3,1018.3
2025-01-18 06:00:00+01:00,,,,,,1.0,84.0,1018.3,1018.3
2025-01-18 06:05:00+01:00,,,,,,1.0,84.0,1018.2,1018.2
2025-01-18 06:10:00+01:00,,,,,,1.0,84.0,1018.3,1018.3
2025-01-18 06:15:00+01:00,,,,,,1.0,84.0,1018.3,1018.3
2025-01-18 06:20:00+01:00,,,,,,0.9,84.0,1018.2,1018.2
2025-01-18 06:25:00+01:00,,,,,,0.9,84.0,1018.3,1018.3
2025-01-18 06:30:00+01:00,,,,,,0.9,84.0,1018.2,1018.2
2025-01-18 06:35:00+01:00,,,,,,0.9,84.0,1018.2,1018.2
2025-01-18 06:40:00+01:00,,,,,,0.9,84.0,1018.1,1018.1
2025-01-18 06:45:00+01:00,,,,,,0.9,84.0,1018.1,1018.1
2025-01-18 06:50:00+01:00,,,,,,0.9,84.0,1018.1,1018.1
2025-01-18 06:55:00+01:00,,,,,,0.8,84.0,1018.2,1018.2
2025-01-18 07:00:00+01:00,,,,,,0.8,84.0,1018.1,1018.1
2025-01-18 07:05:00+01:00,,,,,,0.8,84.0,1018.2,1018.2
