datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2025-01-17 00:00:00+01:00,,,,,,3.0,85.0,1023.2,1023.2
2025-01-17 00:05:00+01:00,,,,,,3.0,85.0,1023.2,1023.2
2025-01-17 00:10:00+01:00,,,,,,3.0,85.0,1023.2,1023.2
2025-01-17 00:15:00+01:00,,,,,,3.0,85.0,1023.1,1023.1
2025-01-17 00:20:00+01:00,,,,,,3.0,85.0,1023.1,1023.1
2025-01-17 00:25:00+01:00,,,,,,3.0,85.0,1023.1,1023.1
2025-01-17 00:30:00+01:00,,,,,,2.9,85.0,1023.1,1023.1
2025-01-17 00:35:00+01:00,,,,,,2.9,85.0,1023.0,1023.0
2025-01-17 00:40:00+01:00,,,,,,2.9,85.0,1023.0,1023.0
2025-01-17 00:45:00+01:00,,,,,,2.9,85.0,1023.0,1023.0
2025-01-17 00:50:00+01:00,,,,,,2.9,85.0,1023.0,1023.0
2025-01-17 00:55:00+01:00,,,,,,2.9,85.0,1022.9,1022.9
2025-01-17 01:00:00+01:00,,,,,,2.9,85.0,1022.8,1022.8
2025-01-17 01:05:00+01:00,,,,,,2.9,85.0,1022.9,1022.9
2025-01-17 01:10:00+01:00,,,,,,2.9,85.0,1022.9,1022.9
2025-01-17 01:15:00+01:00,,,,,,2.8,85.0,1022.9,1022.9
2025-01-17 01:20:00+01:00,,,,,,2.8,85.0,1022.9,1022.9
2025-01-17 01:25:00+01:00,,,,,,2.8,85.0,1022.8,1022.8
2025-01-17 01:30:00+01:00,,,,,,2.8,85.0,1022.8,1022.8
2025-01-17 01:35:00+01:00,,,,,,2.8,85.0,1022.7,1022.7
2025-01-17 01:40:00+01:00,,,,,,2.8,85.0,1022.6,1022.6
2025-01-17 01:45:00+01:00,,,,,,2.8,85.0,1022.6,1022.6
2025-01-17 01:50:00+01:00,,,,,,2.8,85.0,1022.6,1022.6
2025-01-17 01:55:00+01:00,,,,,,2.7,85.0,1022.6,1022.6
2025-01-17 02:00:00+01:00,,,,,,2.7,85.0,1022.6,1022.6
2025-01-17 02:05:00+01:00,,,,,,2.7,85.0,1022.5,1022.5
2025-01-17 02:10:00+01:00,,,,,,2.7,85.0,1022.4,1022.4
2025-01-17 02:15:00+01:00,,,,,,2.7,85.0,1022.5,1022.5
2025-01-17 02:20:00+01:00,,,,,,2.7,85.0,1022.5,1022.5
2025-01-17 02:25:00+01:00,,,,,,2.6,85.0,1022.4,1022.4
2025-01-17 02:30:00+01:00,,,,,,2.6,85.0,1022.4,1022.4
2025-01-17 02:35:00+01:00,,,,,,2.6,85.0,1022.4,1022.4
2025-01-17 02:40:00+01:00,,,,,,2.6,85.0,1022.4,1022.4
2025-01-17 02:45:00+01:00,,,,,,2.6,85.0,1022.5,1022.5
2025-01-17 02:50:00+01:00,,,,,,2.6,85.0,1022.4,1022.4
2025-01-17 02:55:00+01:00,,,,,,2.5,85.0,1022.4,1022.4
2025-01-17 03:00:00+01:00,,,,,,2.5,85.0,1022.3,1022.3
2025-01-17 03:05:00+01:00,,,,,,2.5,85.0,1022.2,1022.2
2025-01-17 03:10:00+01:00,,,,,,2.5,85.0,1022.3,1022.3
2025-01-17 03:15:00+01:00,,,,,,2.5,85.0,1022.3,1022.3
2025-01-17 03:20:00+01:00,,,,,,2.4,85.0,1022.2,1022.2
2025-01-17 03:25:00+01:00,,,,,,2.4,85.0,1022.3,1022.3
2025-01-17 03:30:00+01:00,,,,,,2.4,85.0,1022.3,1022.3
2025-01-17 03:35:00+01:00,,,,,,2.4,85.0,1022.4,1022.4
2025-01-17 03:40:00+01:00,,,,,,2.4,85.0,1022.3,1022.3
2025-01-17 03:45:00+01:00,,,,,,2.4,85.0,1022.3,1022.3
2025-01-17 03:50:00+01:00,,,,,,2.3,85.0,1022.3,1022.3
2025-01-17 03:55:00+01:00,,,,,,2.3,85.0,1022.2,1022.2
2025-01-17 04:00:00+01:00,,,,,,2.3,85.0,1022.2,1022.2
2025-01-17 04:05:00+01:00,,,,,,2.3,85.0,1022.2,1022.2
2025-01-17 04:10:00+01:00,,,,,,2.3,85.0,1022.2,1022.2
2025-01-17 04:15:00+01:00,,,,,,2.3,85.0,1022.1,1022.1
2025-01-17 04:20:00+01:00,,,,,,2.2,85.0,1022.2,1022.2
2025-01-17 04:25:00+01:00,,,,,,2.2,85.0,1022.2,1022.2
2025-01-17 04:30:00+01:00,,,,,,2.2,85.0,1022.3,1022.3
2025-01-17 04:35:00+01:00,,,,,,2.2,85.0,1022.3,1022.3
2025-01-17 04:40:00+01:00,,,,,,2.1,85.0,1022.3,1022.3
2025-01-17 04:45:00+01:00,,,,,,2.1,85.0,1022.3,1022.3
2025-01-17 04:50:00+01:00,,,,,,2.1,85.0,1022.4,1022.4
2025-01-17 04:55:00+01:00,,,,,,2.1,85.0,1022.5,1022.5
2025-01-17 05:00:00+01:00,,,,,,2.1,84.0,1022.4,1022.4
2025-01-17 05:05:00+01:00,,,,,,2.0,84.0,1022.4,1022.4
2025-01-17 05:10:00+01:00,,,,,,2.0,84.0,1022.4,1022.4
2025-01-17 05:15:00+01:00,,,,,,2.0,84.0,1022.4,1022.4
2025-01-17 05:20:00+01:00,,,,,,2.0,84.0,1022.5,1022.5
2025-01-17 05:25:00+01:00,,,,,,2.0,84.0,1022.5,1022.5
2025-01-17 05:30:00+01:00,,,,,,1.9,84.0,1022.5,1022.5
2025-01-17 05:35:00+01:00,,,,,,1.9,84.0,1022.5,1022.5
2025-01-17 05:40:00+01:00,,,,,,1.9,84.0,1022.5,1022.5
2025-01-17 05:45:00+01:00,,,,,,1.9,84.0,1022.5,1022.5
2025-01-17 05:50:00+01:00,,,,,,1.9,84.0,1022.6,1022.6
2025-01-17 05:55:00+01:00,,,,,,1.8,84.0,1022.6,1022.6
2025-01-17 06:00:00+01:00,,,,,,1.8,84.0,1022.6,1022.6
2025-01-17 06:05:00+01:00,,,,,,1.8,84.0,1022.6,1022.6
2025-01-17 06:10:00+01:00,,,,,,1.8,84.0,1022.5,1022.5
2025-01-17 06:15:00+01:00,,,,,,1.8,84.0,1022.5,1022.5
