datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,solar_and_uvi_solar,solar_and_uvi_uvi,wind_wind_speed,wind_wind_gust,wind_wind_direction,pressure_relative,pressure_absolute
2025-01-23 02:05:00+01:00,,,,,,5.9,85.0,,,,,,983.4,983.4
2025-01-23 02:10:00+01:00,,,,,,5.9,85.0,,,,,,983.3,983.3
2025-01-23 02:15:00+01:00,,,,,,5.9,85.0,,,,,,983.4,983.4
2025-01-23 02:20:00+01:00,,,,,,5.9,85.0,,,,,,983.4,983.4
2025-01-23 02:25:00+01:00,,,,,,5.9,85.0,,,,,,983.5,983.5
2025-01-23 02:30:00+01:00,,,,,,5.9,85.0,,,,,,983.5,983.5
2025-01-23 02:35:00+01:00,,,,,,5.9,85.0,,,,,,983.4,983.4
2025-01-23 02:40:00+01:00,,,,,,5.9,85.0,,,,,,983.5,983.5
2025-01-23 02:45:00+01:00,,,,,,5.9,85.0,,,,,,983.6,983.6
2025-01-23 02:50:00+01:00,,,,,,5.9,86.0,,,,,,983.6,983.6
2025-01-23 02:55:00+01:00,,,,,,5.9,86.0,,,,,,983.5,983.5
2025-01-23 03:00:00+01:00,,,,,,5.9,86.0,,,,,,983.5,983.5
2025-01-23 03:05:00+01:00,,,,,,5.9,86.0,,,,,,983.6,983.6
2025-01-23 03:10:00+01:00,,,,,,5.9,86.0,,,,,,983.6,983.6
2025-01-23 03:15:00+01:00,,,,,,5.9,86.0,,,,,,983.6,983.6
2025-01-23 03:20:00+01:00,,,,,,5.8,86.0,,,,,,983.6,983.6
2025-01-23 03:25:00+01:00,,,,,,5.8,86.0,,,,,,983.6,983.6
2025-01-23 03:30:00+01:00,,,,,,5.8,86.0,,,,,,983.7,983.7
2025-01-23 03:35:00+01:00,,,,,,5.8,86.0,,,,,,983.7,983.7
2025-01-23 03:40:00+01:00,,,,,,5.8,86.0,,,,,,983.7,983.7
2025-01-23 03:45:00+01:00,,,,,,5.8,86.0,,,,,,983.9,983.9
2025-01-23 03:50:00+01:00,,,,,,5.8,86.0,,,,,,984.0,984.0
2025-01-23 03:55:00+01:00,,,,,,5.8,86.0,,,,,,983.9,983.9
2025-01-23 04:00:00+01:00,,,,,,5.8,86.0,,,,,,984.0,984.0
2025-01-23 04:05:00+01:00,,,,,,5.8,85.0,,,,,,984.1,984.1
2025-01-23 04:10:00+01:00,,,,,,5.8,85.0,,,,,,984.1,984.1
2025-01-23 04:15:00+01:00,,,,,,5.8,85.0,,,,,,984.1,984.1
2025-01-23 04:20:00+01:00,,,,,,5.7,85.0,,,,,,984.2,984.2
2025-01-23 04:25:00+01:00,,,,,,5.7,85.0,,,,,,984.3,984.3
2025-01-23 04:30:00+01:00,,,,,,5.7,85.0,,,,,,984.4,984.4
2025-01-23 04:35:00+01:00,,,,,,5.7,85.0,,,,,,984.6,984.6
2025-01-23 04:40:00+01:00,,,,,,5.7,85.0,,,,,,984.6,984.6
2025-01-23 04:45:00+01:00,,,,,,5.6,85.0,,,,,,984.7,984.7
2025-01-23 04:50:00+01:00,,,,,,5.6,85.0,,,,,,984.7,984.7
2025-01-23 04:55:00+01:00,,,,,,5.6,85.0,,,,,,984.8,984.8
2025-01-23 05:00:00+01:00,,,,,,5.6,85.0,,,,,,985.0,985.0
2025-01-23 05:05:00+01:00,,,,,,5.5,85.0,,,,,,985.3,985.3
2025-01-23 05:10:00+01:00,,,,,,5.5,85.0,,,,,,985.3,985.3
2025-01-23 05:15:00+01:00,,,,,,5.5,85.0,,,,,,985.3,985.3
2025-01-23 05:20:00+01:00,,,,,,5.5,85.0,,,,,,985.4,985.4
2025-01-23 05:25:00+01:00,,,,,,5.5,85.0,,,,,,985.5,985.5
2025-01-23 05:30:00+01:00,,,,,,5.4,85.0,,,,,,985.6,985.6
2025-01-23 05:35:00+01:00,,,,,,5.4,85.0,,,,,,985.6,985.6
2025-01-23 05:40:00+01:00,,,,,,5.4,85.0,,,,,,985.8,985.8
2025-01-23 05:45:00+01:00,,,,,,5.4,85.0,,,,,,985.7,985.7
2025-01-23 05:50:00+01:00,,,,,,5.3,85.0,,,,,,985.8,985.8
2025-01-23 05:55:00+01:00,,,,,,5.3,85.0,,,,,,985.9,985.9
2025-01-23 06:00:00+01:00,,,,,,5.3,85.0,,,,,,986.1,986.1
2025-01-23 06:05:00+01:00,,,,,,5.3,85.0,,,,,,986.2,986.2
2025-01-23 06:10:00+01:00,,,,,,5.3,85.0,,,,,,986.3,986.3
2025-01-23 06:15:00+01:00,,,,,,5.2,85.0,,,,,,986.4,986.4
2025-01-23 06:20:00+01:00,,,,,,5.2,85.0,,,,,,986.5,986.5
2025-01-23 06:25:00+01:00,21.4,21.4,20.5,6.1,37.0,5.2,85.0,0.0,0.0,0.0,0.0,6.0,986.7,986.7
2025-01-23 06:30:00+01:00,21.4,21.4,20.5,6.1,37.0,5.2,85.0,0.0,0.0,0.0,0.0,6.0,986.7,986.7
2025-01-23 06:35:00+01:00,21.4,21.4,20.5,6.1,37.0,5.2,85.0,0.0,0.0,0.0,0.0,6.0,986.8,986.8
2025-01-23 06:40:00+01:00,,,,,,5.2,85.0,,,,,,986.9,986.9
2025-01-23 06:45:00+01:00,,,,,,5.1,85.0,,,,,,987.0,987.0
2025-01-23 06:50:00+01:00,,,,,,5.1,85.0,,,,,,987.1,987.1
2025-01-23 06:55:00+01:00,,,,,,5.1,85.0,,,,,,987.1,987.1
2025-01-23 07:00:00+01:00,,,,,,5.1,85.0,,,,,,987.3,987.3
2025-01-23 07:05:00+01:00,,,,,,5.1,85.0,,,,,,987.4,987.4
2025-01-23 07:10:00+01:00,,,,,,5.1,85.0,,,,,,987.6,987.6
2025-01-23 07:15:00+01:00,,,,,,5.1,85.0,,,,,,987.7,987.7
2025-01-23 07:20:00+01:00,,,,,,5.1,85.0,,,,,,987.8,987.8
2025-01-23 07:25:00+01:00,,,,,,5.1,85.0,,,,,,987.9,987.9
2025-01-23 07:30:00+01:00,,,,,,5.0,85.0,,,,,,988.0,988.0
2025-01-23 07:35:00+01:00,,,,,,5.0,85.0,,,,,,988.1,988.1
2025-01-23 07:40:00+01:00,,,,,,5.0,85.0,,,,,,988.3,988.3
2025-01-23 07:45:00+01:00,,,,,,5.0,85.0,,,,,,988.3,988.3
2025-01-23 07:50:00+01:00,,,,,,5.0,85.0,,,,,,988.5,988.5
2025-01-23 07:55:00+01:00,,,,,,5.0,85.0,,,,,,988.6,988.6
2025-01-23 08:00:00+01:00,,,,,,5.0,85.0,,,,,,988.9,988.9
2025-01-23 08:05:00+01:00,,,,,,5.0,85.0,,,,,,989.0,989.0
2025-01-23 08:10:00+01:00,,,,,,5.0,85.0,,,,,,989.1,989.1
2025-01-23 08:15:00+01:00,,,,,,5.0,85.0,,,,,,989.1,989.1
2025-01-23 08:20:00+01:00,,,,,,5.0,85.0,,,,,,989.2,989.2
2025-01-23 08:25:00+01:00,,,,,,5.0,85.0,,,,,,989.3,989.3
2025-01-23 08:30:00+01:00,,,,,,5.0,85.0,,,,,,989.5,989.5
2025-01-23 08:35:00+01:00,,,,,,5.0,85.0,,,,,,989.6,989.6
2025-01-23 08:40:00+01:00,,,,,,5.0,85.0,,,,,,989.7,989.7
2025-01-23 08:45:00+01:00,,,,,,5.0,85.0,,,,,,989.8,989.8
2025-01-23 08:50:00+01:00,,,,,,5.0,85.0,,,,,,989.7,989.7
2025-01-23 08:55:00+01:00,,,,,,5.0,85.0,,,,,,989.7,989.7
2025-01-23 09:00:00+01:00,,,,,,5.0,85.0,,,,,,989.9,989.9
2025-01-23 09:05:00+01:00,,,,,,5.0,85.0,,,,,,989.9,989.9
2025-01-23 09:10:00+01:00,,,,,,5.0,85.0,,,,,,990.0,990.0
2025-01-23 09:15:00+01:00,,,,,,5.0,85.0,,,,,,990.3,990.3
2025-01-23 09:20:00+01:00,,,,,,5.0,85.0,,,,,,990.3,990.3
2025-01-23 09:25:00+01:00,,,,,,5.0,85.0,,,,,,990.4,990.4
2025-01-23 09:30:00+01:00,,,,,,5.0,85.0,,,,,,990.5,990.5
2025-01-23 09:35:00+01:00,21.3,21.3,20.4,6.0,37.0,5.0,86.0,4.9,0.0,0.0,0.0,6.0,990.8,990.8
2025-01-23 09:40:00+01:00,21.3,21.3,20.4,6.0,37.0,5.0,85.0,4.9,0.0,0.0,0.0,6.0,990.9,990.9
2025-01-23 09:45:00+01:00,,,,,,5.0,86.0,,,,,,990.9,990.9
2025-01-23 09:50:00+01:00,,,,,,5.0,86.0,,,,,,991.0,991.0
2025-01-23 09:55:00+01:00,,,,,,5.0,86.0,,,,,,991.1,991.1
2025-01-23 10:00:00+01:00,,,,,,5.0,86.0,,,,,,991.2,991.2
2025-01-23 10:05:00+01:00,,,,,,5.0,86.0,,,,,,991.4,991.4
2025-01-23 10:10:00+01:00,,,,,,5.0,86.0,,,,,,991.5,991.5
2025-01-23 10:15:00+01:00,,,,,,5.0,86.0,,,,,,991.5,991.5
2025-01-23 10:20:00+01:00,,,,,,5.0,86.0,,,,,,991.6,991.6
2025-01-23 10:25:00+01:00,,,,,,5.0,86.0,,,,,,991.7,991.7
2025-01-23 10:30:00+01:00,,,,,,5.0,86.0,,,,,,991.8,991.8
2025-01-23 10:35:00+01:00,,,,,,5.0,86.0,,,,,,992.0,992.0
2025-01-23 10:40:00+01:00,,,,,,5.0,86.0,,,,,,992.1,992.1
2025-01-23 10:45:00+01:00,,,,,,5.0,86.0,,,,,,992.1,992.1
2025-01-23 10:50:00+01:00,,,,,,5.0,86.0,,,,,,992.2,992.2
2025-01-23 10:55:00+01:00,,,,,,5.0,86.0,,,,,,992.4,992.4
2025-01-23 11:00:00+01:00,,,,,,5.0,86.0,,,,,,992.5,992.5
2025-01-23 11:05:00+01:00,,,,,,5.0,86.0,,,,,,992.6,992.6
2025-01-23 11:10:00+01:00,,,,,,5.0,86.0,,,,,,992.6,992.6
2025-01-23 11:15:00+01:00,,,,,,5.1,86.0,,,,,,992.6,992.6
2025-01-23 11:20:00+01:00,,,,,,5.1,86.0,,,,,,992.7,992.7
2025-01-23 11:25:00+01:00,,,,,,5.1,86.0,,,,,,992.6,992.6
2025-01-23 11:30:00+01:00,,,,,,5.1,86.0,,,,,,992.8,992.8
2025-01-23 11:35:00+01:00,,,,,,5.1,86.0,,,,,,992.6,992.6
2025-01-23 11:40:00+01:00,,,,,,5.1,86.0,,,,,,992.7,992.7
2025-01-23 11:45:00+01:00,,,,,,5.1,86.0,,,,,,992.6,992.6
2025-01-23 11:50:00+01:00,,,,,,5.2,86.0,,,,,,992.7,992.7
2025-01-23 11:55:00+01:00,,,,,,5.2,87.0,,,,,,992.7,992.7
2025-01-23 12:00:00+01:00,,,,,,5.2,87.0,,,,,,992.8,992.8
2025-01-23 12:05:00+01:00,,,,,,5.2,87.0,,,,,,992.9,992.9
2025-01-23 12:10:00+01:00,,,,,,5.2,87.0,,,,,,993.0,993.0
2025-01-23 12:15:00+01:00,,,,,,5.3,87.0,,,,,,993.1,993.1
2025-01-23 12:20:00+01:00,,,,,,5.3,87.0,,,,,,993.2,993.2
2025-01-23 12:25:00+01:00,,,,,,5.3,87.0,,,,,,993.3,993.3
2025-01-23 12:30:00+01:00,,,,,,5.3,87.0,,,,,,993.5,993.5
2025-01-23 12:35:00+01:00,,,,,,5.4,87.0,,,,,,993.6,993.6
2025-01-23 12:40:00+01:00,,,,,,5.4,87.0,,,,,,993.7,993.7
2025-01-23 12:45:00+01:00,,,,,,5.4,87.0,,,,,,993.7,993.7
2025-01-23 12:50:00+01:00,,,,,,5.5,87.0,,,,,,993.8,993.8
2025-01-23 12:55:00+01:00,,,,,,5.5,87.0,,,,,,993.8,993.8
2025-01-23 13:00:00+01:00,,,,,,5.5,87.0,,,,,,993.8,993.8
2025-01-23 13:05:00+01:00,,,,,,5.6,87.0,,,,,,993.8,993.8
2025-01-23 13:10:00+01:00,,,,,,5.6,87.0,,,,,,993.7,993.7
2025-01-23 13:15:00+01:00,,,,,,5.6,87.0,,,,,,993.7,993.7
2025-01-23 13:20:00+01:00,,,,,,5.7,87.0,,,,,,993.4,993.4
2025-01-23 13:25:00+01:00,,,,,,5.7,87.0,,,,,,993.5,993.5
2025-01-23 13:30:00+01:00,,,,,,5.7,87.0,,,,,,993.4,993.4
2025-01-23 13:35:00+01:00,,,,,,5.7,87.0,,,,,,993.4,993.4
2025-01-23 13:40:00+01:00,,,,,,5.8,87.0,,,,,,993.5,993.5
2025-01-23 13:45:00+01:00,,,,,,5.8,87.0,,,,,,993.4,993.4
2025-01-23 13:50:00+01:00,,,,,,5.8,87.0,,,,,,993.6,993.6
2025-01-23 13:55:00+01:00,,,,,,5.8,87.0,,,,,,993.7,993.7
2025-01-23 14:00:00+01:00,,,,,,5.8,87.0,,,,,,993.7,993.7
2025-01-23 14:05:00+01:00,,,,,,5.9,87.0,,,,,,993.8,993.8
2025-01-23 14:10:00+01:00,,,,,,5.9,87.0,,,,,,993.8,993.8
2025-01-23 14:15:00+01:00,,,,,,5.9,87.0,,,,,,994.0,994.0
2025-01-23 14:20:00+01:00,,,,,,5.9,87.0,,,,,,993.9,993.9
2025-01-23 14:25:00+01:00,,,,,,5.9,87.0,,,,,,993.9,993.9
2025-01-23 14:30:00+01:00,,,,,,5.9,87.0,,,,,,993.9,993.9
2025-01-23 14:35:00+01:00,,,,,,5.9,87.0,,,,,,993.9,993.9
2025-01-23 14:40:00+01:00,,,,,,5.9,87.0,,,,,,994.0,994.0
2025-01-23 14:45:00+01:00,,,,,,6.0,87.0,,,,,,993.9,993.9
2025-01-23 14:50:00+01:00,,,,,,6.0,87.0,,,,,,993.9,993.9
2025-01-23 14:55:00+01:00,,,,,,6.0,87.0,,,,,,994.0,994.0
2025-01-23 15:00:00+01:00,,,,,,6.0,87.0,,,,,,993.9,993.9
2025-01-23 15:05:00+01:00,,,,,,6.0,87.0,,,,,,994.0,994.0
2025-01-23 15:10:00+01:00,,,,,,6.0,87.0,,,,,,994.0,994.0
2025-01-23 15:15:00+01:00,,,,,,6.0,87.0,,,,,,994.0,994.0
2025-01-23 15:20:00+01:00,,,,,,6.0,87.0,,,,,,993.9,993.9
2025-01-23 15:25:00+01:00,,,,,,6.0,87.0,,,,,,993.8,993.8
2025-01-23 15:30:00+01:00,,,,,,6.0,87.0,,,,,,993.9,993.9
2025-01-23 15:35:00+01:00,,,,,,6.0,87.0,,,,,,993.9,993.9
2025-01-23 15:40:00+01:00,,,,,,6.0,87.0,,,,,,993.9,993.9
2025-01-23 15:45:00+01:00,,,,,,6.0,86.0,,,,,,994.0,994.0
2025-01-23 15:50:00+01:00,,,,,,6.0,86.0,,,,,,994.0,994.0
2025-01-23 15:55:00+01:00,,,,,,6.0,86.0,,,,,,994.0,994.0
2025-01-23 16:00:00+01:00,,,,,,6.0,86.0,,,,,,993.9,993.9
2025-01-23 16:05:00+01:00,,,,,,6.0,86.0,,,,,,993.9,993.9
2025-01-23 16:10:00+01:00,,,,,,6.0,86.0,,,,,,993.9,993.9
2025-01-23 16:15:00+01:00,,,,,,6.0,86.0,,,,,,993.9,993.9
2025-01-23 16:20:00+01:00,,,,,,6.0,86.0,,,,,,993.9,993.9
2025-01-23 16:25:00+01:00,,,,,,6.0,86.0,,,,,,993.8,993.8
2025-01-23 16:30:00+01:00,,,,,,6.0,86.0,,,,,,993.8,993.8
2025-01-23 16:35:00+01:00,,,,,,6.0,86.0,,,,,,993.7,993.7
2025-01-23 16:40:00+01:00,,,,,,6.0,86.0,,,,,,993.7,993.7
2025-01-23 16:45:00+01:00,,,,,,6.0,86.0,,,,,,993.7,993.7
2025-01-23 16:50:00+01:00,,,,,,6.0,86.0,,,,,,993.7,993.7
2025-01-23 16:55:00+01:00,,,,,,6.0,86.0,,,,,,993.7,993.7
2025-01-23 17:00:00+01:00,,,,,,6.0,86.0,,,,,,993.7,993.7
2025-01-23 17:05:00+01:00,,,,,,6.0,86.0,,,,,,993.9,993.9
2025-01-23 17:10:00+01:00,,,,,,5.9,86.0,,,,,,993.9,993.9
2025-01-23 17:15:00+01:00,,,,,,5.9,86.0,,,,,,993.8,993.8
2025-01-23 17:20:00+01:00,,,,,,5.9,86.0,,,,,,993.9,993.9
2025-01-23 17:25:00+01:00,,,,,,5.9,86.0,,,,,,993.8,993.8
2025-01-23 17:30:00+01:00,,,,,,5.9,85.0,,,,,,993.8,993.8
2025-01-23 17:35:00+01:00,,,,,,5.9,85.0,,,,,,993.8,993.8
2025-01-23 17:40:00+01:00,,,,,,5.9,85.0,,,,,,993.7,993.7
2025-01-23 17:45:00+01:00,,,,,,5.9,85.0,,,,,,993.6,993.6
2025-01-23 17:50:00+01:00,,,,,,5.8,85.0,,,,,,993.7,993.7
2025-01-23 17:55:00+01:00,,,,,,5.8,85.0,,,,,,993.7,993.7
2025-01-23 18:00:00+01:00,,,,,,5.8,85.0,,,,,,993.6,993.6
2025-01-23 18:05:00+01:00,,,,,,5.8,85.0,,,,,,993.5,993.5
2025-01-23 18:10:00+01:00,,,,,,5.8,85.0,,,,,,993.4,993.4
2025-01-23 18:15:00+01:00,,,,,,5.8,85.0,,,,,,993.4,993.4
2025-01-23 18:20:00+01:00,,,,,,5.8,85.0,,,,,,993.3,993.3
2025-01-23 18:25:00+01:00,,,,,,5.8,85.0,,,,,,993.2,993.2
2025-01-23 18:30:00+01:00,,,,,,5.7,85.0,,,,,,993.1,993.1
2025-01-23 18:35:00+01:00,,,,,,5.7,85.0,,,,,,993.2,993.2
2025-01-23 18:40:00+01:00,,,,,,5.7,85.0,,,,,,993.3,993.3
2025-01-23 18:45:00+01:00,,,,,,5.7,85.0,,,,,,993.2,993.2
2025-01-23 18:50:00+01:00,,,,,,5.7,85.0,,,,,,993.1,993.1
2025-01-23 18:55:00+01:00,,,,,,5.7,85.0,,,,,,993.0,993.0
2025-01-23 19:00:00+01:00,,,,,,5.6,85.0,,,,,,993.1,993.1
2025-01-23 19:05:00+01:00,,,,,,5.6,85.0,,,,,,993.0,993.0
2025-01-23 19:10:00+01:00,,,,,,5.6,85.0,,,,,,993.0,993.0
2025-01-23 19:15:00+01:00,,,,,,5.6,85.0,,,,,,993.0,993.0
2025-01-23 19:20:00+01:00,,,,,,5.6,85.0,,,,,,992.9,992.9
2025-01-23 19:25:00+01:00,,,,,,5.5,85.0,,,,,,992.7,992.7
2025-01-23 19:30:00+01:00,,,,,,5.5,85.0,,,,,,992.7,992.7
2025-01-23 19:35:00+01:00,,,,,,5.5,84.0,,,,,,992.7,992.7
2025-01-23 19:40:00+01:00,,,,,,5.5,84.0,,,,,,992.7,992.7
2025-01-23 19:45:00+01:00,,,,,,5.4,84.0,,,,,,992.6,992.6
2025-01-23 19:50:00+01:00,,,,,,5.4,84.0,,,,,,992.6,992.6
2025-01-23 19:55:00+01:00,,,,,,5.4,84.0,,,,,,992.6,992.6
2025-01-23 20:00:00+01:00,,,,,,5.4,84.0,,,,,,992.5,992.5
2025-01-23 20:10:00+01:00,,,,,,5.3,84.0,,,,,,992.0,992.0
2025-01-23 20:15:00+01:00,,,,,,5.3,84.0,,,,,,992.1,992.1
2025-01-23 20:20:00+01:00,,,,,,5.2,84.0,,,,,,992.2,992.2
2025-01-23 20:25:00+01:00,,,,,,5.2,84.0,,,,,,992.2,992.2
2025-01-23 20:30:00+01:00,,,,,,5.2,84.0,,,,,,992.3,992.3
2025-01-23 20:35:00+01:00,,,,,,5.2,84.0,,,,,,992.1,992.1
2025-01-23 20:40:00+01:00,,,,,,5.2,84.0,,,,,,992.1,992.1
2025-01-23 20:45:00+01:00,,,,,,5.1,84.0,,,,,,992.1,992.1
2025-01-23 20:50:00+01:00,,,,,,5.1,84.0,,,,,,992.0,992.0
2025-01-23 20:55:00+01:00,,,,,,5.1,84.0,,,,,,992.0,992.0
2025-01-23 21:00:00+01:00,,,,,,5.1,84.0,,,,,,992.2,992.2
2025-01-23 21:05:00+01:00,,,,,,5.1,84.0,,,,,,992.1,992.1
2025-01-23 21:10:00+01:00,,,,,,5.0,84.0,,,,,,992.2,992.2
2025-01-23 21:15:00+01:00,,,,,,5.0,84.0,,,,,,992.4,992.4
2025-01-23 21:20:00+01:00,,,,,,5.0,84.0,,,,,,992.4,992.4
2025-01-23 21:25:00+01:00,,,,,,4.9,84.0,,,,,,992.4,992.4
2025-01-23 21:30:00+01:00,,,,,,4.9,84.0,,,,,,992.2,992.2
2025-01-23 21:35:00+01:00,,,,,,4.9,84.0,,,,,,992.3,992.3
2025-01-23 21:40:00+01:00,,,,,,4.8,84.0,,,,,,992.4,992.4
2025-01-23 21:45:00+01:00,,,,,,4.8,84.0,,,,,,992.4,992.4
2025-01-23 21:50:00+01:00,,,,,,4.8,84.0,,,,,,992.4,992.4
2025-01-23 21:55:00+01:00,,,,,,4.8,84.0,,,,,,992.5,992.5
2025-01-23 22:00:00+01:00,,,,,,4.7,84.0,,,,,,992.4,992.4
2025-01-23 22:05:00+01:00,,,,,,4.7,84.0,,,,,,992.4,992.4
2025-01-23 22:10:00+01:00,,,,,,4.7,84.0,,,,,,992.2,992.2
2025-01-23 22:15:00+01:00,,,,,,4.7,84.0,,,,,,992.0,992.0
2025-01-23 22:20:00+01:00,,,,,,4.6,84.0,,,,,,992.0,992.0
2025-01-23 22:25:00+01:00,,,,,,4.6,84.0,,,,,,991.9,991.9
2025-01-23 22:30:00+01:00,,,,,,4.6,84.0,,,,,,991.9,991.9
2025-01-23 22:35:00+01:00,,,,,,4.6,84.0,,,,,,991.9,991.9
2025-01-23 22:40:00+01:00,,,,,,4.5,84.0,,,,,,992.0,992.0
2025-01-23 22:45:00+01:00,,,,,,4.5,84.0,,,,,,991.9,991.9
2025-01-23 22:50:00+01:00,,,,,,4.5,85.0,,,,,,991.8,991.8
2025-01-23 22:55:00+01:00,,,,,,4.5,85.0,,,,,,991.7,991.7
2025-01-23 23:00:00+01:00,,,,,,4.5,85.0,,,,,,991.8,991.8
2025-01-23 23:05:00+01:00,,,,,,4.5,85.0,,,,,,991.8,991.8
2025-01-23 23:10:00+01:00,,,,,,4.5,85.0,,,,,,991.9,991.9
2025-01-23 23:15:00+01:00,,,,,,4.4,85.0,,,,,,991.9,991.9
2025-01-23 23:20:00+01:00,,,,,,4.5,85.0,,,,,,991.9,991.9
2025-01-23 23:25:00+01:00,,,,,,4.5,85.0,,,,,,991.9,991.9
2025-01-23 23:30:00+01:00,,,,,,4.5,85.0,,,,,,992.1,992.1
2025-01-23 23:35:00+01:00,,,,,,4.4,85.0,,,,,,992.0,992.0
2025-01-23 23:40:00+01:00,,,,,,4.5,85.0,,,,,,992.0,992.0
2025-01-23 23:45:00+01:00,,,,,,4.5,85.0,,,,,,992.0,992.0
2025-01-23 23:50:00+01:00,,,,,,4.5,85.0,,,,,,992.1,992.1
2025-01-23 23:55:00+01:00,,,,,,4.5,85.0,,,,,,992.2,992.2
