datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2025-02-05 00:00:00+01:00,,,,,,1.6,81.0,1015.6,1015.6
2025-02-05 00:05:00+01:00,,,,,,1.6,81.0,1015.7,1015.7
2025-02-05 00:10:00+01:00,,,,,,1.6,81.0,1015.7,1015.7
2025-02-05 00:15:00+01:00,,,,,,1.5,81.0,1015.8,1015.8
2025-02-05 00:20:00+01:00,,,,,,1.5,81.0,1015.8,1015.8
2025-02-05 00:25:00+01:00,,,,,,1.5,81.0,1015.9,1015.9
2025-02-05 00:30:00+01:00,,,,,,1.5,81.0,1015.9,1015.9
2025-02-05 00:35:00+01:00,,,,,,1.5,81.0,1015.9,1015.9
2025-02-05 00:40:00+01:00,,,,,,1.5,81.0,1016.0,1016.0
2025-02-05 00:45:00+01:00,,,,,,1.4,81.0,1015.9,1015.9
2025-02-05 00:50:00+01:00,,,,,,1.4,81.0,1016.0,1016.0
2025-02-05 00:55:00+01:00,,,,,,1.4,81.0,1015.9,1015.9
2025-02-05 01:00:00+01:00,,,,,,1.4,81.0,1015.9,1015.9
2025-02-05 01:05:00+01:00,,,,,,1.4,81.0,1015.8,1015.8
2025-02-05 01:10:00+01:00,,,,,,1.4,81.0,1015.7,1015.7
2025-02-05 01:15:00+01:00,,,,,,1.4,81.0,1015.8,1015.8
2025-02-05 01:20:00+01:00,,,,,,1.4,81.0,1015.9,1015.9
2025-02-05 01:25:00+01:00,,,,,,1.4,81.0,1016.0,1016.0
2025-02-05 01:30:00+01:00,,,,,,1.4,81.0,1016.0,1016.0
2025-02-05 01:35:00+01:00,,,,,,1.4,81.0,1016.1,1016.1
2025-02-05 01:40:00+01:00,,,,,,1.5,81.0,1016.1,1016.1
2025-02-05 01:45:00+01:00,,,,,,1.5,81.0,1016.2,1016.2
2025-02-05 01:50:00+01:00,,,,,,1.5,81.0,1016.3,1016.3
2025-02-05 01:55:00+01:00,,,,,,1.5,82.0,1016.4,1016.4
2025-02-05 02:00:00+01:00,,,,,,1.5,82.0,1016.5,1016.5
2025-02-05 02:05:00+01:00,,,,,,1.6,82.0,1016.4,1016.4
2025-02-05 02:10:00+01:00,,,,,,1.6,82.0,1016.6,1016.6
2025-02-05 02:15:00+01:00,,,,,,1.6,82.0,1016.7,1016.7
2025-02-05 02:20:00+01:00,,,,,,1.6,82.0,1016.7,1016.7
2025-02-05 02:25:00+01:00,,,,,,1.7,82.0,1016.8,1016.8
2025-02-05 02:30:00+01:00,,,,,,1.7,82.0,1016.8,1016.8
2025-02-05 02:35:00+01:00,,,,,,1.7,82.0,1016.9,1016.9
2025-02-05 02:40:00+01:00,,,,,,1.7,82.0,1016.9,1016.9
2025-02-05 02:45:00+01:00,,,,,,1.7,82.0,1016.9,1016.9
2025-02-05 02:50:00+01:00,,,,,,1.8,82.0,1016.9,1016.9
2025-02-05 02:55:00+01:00,,,,,,1.8,82.0,1016.9,1016.9
2025-02-05 03:00:00+01:00,,,,,,1.8,83.0,1016.9,1016.9
2025-02-05 03:05:00+01:00,,,,,,1.8,83.0,1016.9,1016.9
2025-02-05 03:10:00+01:00,,,,,,1.9,83.0,1017.0,1017.0
2025-02-05 03:15:00+01:00,,,,,,1.9,83.0,1017.0,1017.0
2025-02-05 03:20:00+01:00,,,,,,1.9,83.0,1016.9,1016.9
2025-02-05 03:25:00+01:00,,,,,,1.9,83.0,1017.0,1017.0
2025-02-05 03:30:00+01:00,,,,,,2.0,83.0,1017.1,1017.1
2025-02-05 03:35:00+01:00,,,,,,2.0,83.0,1017.0,1017.0
2025-02-05 03:40:00+01:00,,,,,,2.0,83.0,1017.0,1017.0
2025-02-05 03:45:00+01:00,,,,,,2.0,83.0,1017.0,1017.0
2025-02-05 03:50:00+01:00,,,,,,2.0,83.0,1017.1,1017.1
2025-02-05 03:55:00+01:00,,,,,,2.1,83.0,1017.1,1017.1
2025-02-05 04:00:00+01:00,,,,,,2.1,83.0,1017.2,1017.2
2025-02-05 04:05:00+01:00,,,,,,2.1,83.0,1017.1,1017.1
2025-02-05 04:10:00+01:00,,,,,,2.1,83.0,1017.1,1017.1
2025-02-05 04:15:00+01:00,,,,,,2.1,83.0,1017.2,1017.2
2025-02-05 04:20:00+01:00,,,,,,2.2,83.0,1017.2,1017.2
2025-02-05 04:25:00+01:00,,,,,,2.2,83.0,1017.3,1017.3
2025-02-05 04:30:00+01:00,,,,,,2.2,83.0,1017.4,1017.4
2025-02-05 04:35:00+01:00,,,,,,2.2,83.0,1017.5,1017.5
2025-02-05 04:40:00+01:00,,,,,,2.2,83.0,1017.5,1017.5
2025-02-05 04:45:00+01:00,,,,,,2.2,83.0,1017.5,1017.5
2025-02-05 04:50:00+01:00,,,,,,2.2,83.0,1017.6,1017.6
