datetime,logger_id,name,latitude,longitude,pegel,wtemp,o,do,elL,hkBat,hkTemp,hkHum
2026-01-08 00:00:01,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.396,4.5,1075,3.652,3.63,24
2026-01-08 00:15:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,34.397,4.643,1031,3.643,3.76,23.9
2026-01-08 00:30:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,34.9,4.702,1078,,,
2026-01-08 00:45:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,34.827,4.701,1066,,,
2026-01-08 01:00:01,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,34.934,4.718,1074,3.659,3.86,24
2026-01-08 01:15:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,34.053,4.597,1063,3.647,3.94,24
2026-01-08 01:30:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.144,4.476,1081,,,
2026-01-08 01:45:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.923,4.58,1065,,,
2026-01-08 02:00:01,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,34.402,4.652,1064,3.656,3.97,24
2026-01-08 02:15:01,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,35.121,4.745,1077,3.644,4.05,24
2026-01-08 02:30:01,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.467,4.518,1087,,,
2026-01-08 02:45:01,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.558,4.531,1062,,,
2026-01-08 03:00:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.419,4.515,1079,3.66,4.08,24.1
2026-01-08 03:15:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,32.984,4.456,1073,3.644,4.17,24
2026-01-08 03:30:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,32.37,4.372,1070,,,
2026-01-08 03:45:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,32.476,4.386,1068,,,
2026-01-08 04:00:01,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.317,4.496,1077,3.654,4.3,24.1
2026-01-08 04:15:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,33.675,4.545,1083,3.634,4.39,24
2026-01-08 04:30:00,900358,Hiltrop Volkspark,51.52259,7.26221,0,0,32.314,4.362,1073,,,
