wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,Wahlberechtigte ,ohne Sperrvermerk,mit Sperrvermerk,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Bollmann, Gerd,SPD,Fischbach, Ingrid,CDU,F��mann, Klaus Wilhelm,FDP,H�hfeld, J�rg,GR�NE,,DIE LINKE,Schumacher, Markus,NPD,D7,Tierschutzpartei,D8,FAMILIE,Blech, Bernd,REP,D10,Volksabstimmung,Weispfenning, Peter Georg,MLPD,D12,PSG,D13,ZENTRUM,,B�So,D15,DVU,D16,�DP,D17,PIRATEN,D18,B�ndnis 21/RRP,D19,RENTNER
27.09.2009,Bundestagswahl,142,5911000,4206,976,839,137,0,539,0,7,9,532,530,274,214,161,131,34,46,48,54,,52,5,5,,6,,6,9,4,,0,1,0,,0,,0,,0,,2,,2,,6,,0,,2
27.09.2009,Bundestagswahl,142,5911000,4207,788,669,119,0,422,0,13,8,409,414,223,174,98,84,27,32,41,35,,54,8,5,,4,,5,4,5,,0,8,0,,2,,0,,0,,3,,0,,9,,0,,2
27.09.2009,Bundestagswahl,142,5911000,4208,980,835,145,0,433,1,14,14,419,419,215,170,115,95,21,32,45,38,,63,11,3,,2,,1,6,1,,2,6,4,,0,,0,,0,,1,,0,,7,,0,,0
27.09.2009,Bundestagswahl,142,5911000,4209,1082,945,137,0,556,0,14,8,542,548,259,191,164,121,37,56,47,49,,83,22,10,,7,,5,8,3,,1,5,1,,0,,0,,0,,4,,0,,16,,0,,1
27.09.2009,Bundestagswahl,142,5911000,4210,935,813,122,0,457,1,23,22,434,435,224,166,95,79,41,45,42,40,,65,20,11,,3,,4,7,1,,1,5,0,,0,,0,,0,,3,,1,,14,,0,,2
27.09.2009,Bundestagswahl,142,5911000,4301,1092,916,176,0,556,2,12,6,544,550,325,241,95,76,34,45,73,63,,82,5,6,,3,,4,6,3,,0,6,4,,0,,0,,0,,1,,0,,21,,0,,1
27.09.2009,Bundestagswahl,142,5911000,4302,533,474,59,0,250,0,7,3,243,247,113,86,48,44,13,8,41,24,,64,11,6,,2,,3,7,1,,1,10,1,,0,,1,,0,,0,,0,,4,,1,,1
27.09.2009,Bundestagswahl,142,5911000,4303,859,752,107,0,463,0,14,12,449,451,245,188,105,82,33,44,46,29,,69,11,5,,4,,4,5,4,,1,4,0,,0,,0,,0,,1,,1,,18,,0,,1
27.09.2009,Bundestagswahl,142,5911000,4304,718,625,93,0,411,4,7,3,404,408,204,127,68,57,28,39,78,70,,80,14,6,,3,,1,4,1,,0,8,3,,0,,1,,1,,0,,2,,15,,1,,1
27.09.2009,Bundestagswahl,142,5911000,4305,843,695,148,0,383,0,7,5,376,378,174,109,101,81,22,26,60,59,,80,7,3,,6,,1,9,0,,0,3,1,,0,,0,,0,,0,,0,,9,,1,,2
27.09.2009,Bundestagswahl,142,5911000,4306,906,771,135,0,461,1,20,13,441,448,220,171,106,89,31,37,65,63,,60,11,7,,2,,2,5,3,,0,3,2,,1,,0,,0,,0,,1,,8,,0,,2
