datetime,logger_id,name,latitude,longitude,pegel,wtemp,o,do,elL,hkBat,hkTemp,hkHum
2024-09-04 00:00:00,900374,Rottmansteich,51.50016,7.24634,104.992,16.869,0,0,1216,3.722,22.77,34.2
2024-09-04 00:15:00,900374,Rottmansteich,51.50016,7.24634,104.991,16.941,0,0,1200,3.701,22.71,34.1
2024-09-04 00:30:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.913,0,0,1210,,,
2024-09-04 00:45:00,900374,Rottmansteich,51.50016,7.24634,104.992,16.859,0,0,1198,,,
2024-09-04 01:00:00,900374,Rottmansteich,51.50016,7.24634,104.991,16.891,0,0,1208,3.73,22.26,34.1
2024-09-04 01:15:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.828,0,0,1200,3.703,22.2,34.1
2024-09-04 01:30:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.831,0,0,1210,,,
2024-09-04 01:45:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.838,0,0,1204,,,
2024-09-04 02:00:00,900374,Rottmansteich,51.50016,7.24634,104.991,16.856,0,0,1204,3.732,21.83,34.1
2024-09-04 02:15:01,900374,Rottmansteich,51.50016,7.24634,104.991,16.809,0,0,1204,3.706,21.8,34
2024-09-04 02:30:01,900374,Rottmansteich,51.50016,7.24634,104.991,16.778,0,0,1204,,,
2024-09-04 02:45:01,900374,Rottmansteich,51.50016,7.24634,104.99,16.769,0,0,1199,,,
2024-09-04 03:00:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.888,0,0,1206,3.727,21.5,34
2024-09-04 03:15:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.85,0,0,1194,3.699,21.51,34
2024-09-04 03:30:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.847,0,0,1211,,,
2024-09-04 03:45:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.797,0,0,1204,,,
2024-09-04 04:00:00,900374,Rottmansteich,51.50016,7.24634,104.991,16.797,0,0,1206,3.723,21.35,34
2024-09-04 04:15:00,900374,Rottmansteich,51.50016,7.24634,104.991,16.788,0,0,1206,3.702,21.38,33.9
2024-09-04 04:30:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.775,0,0,1211,,,
2024-09-04 04:45:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.738,0,0,1206,,,
2024-09-04 05:00:00,900374,Rottmansteich,51.50016,7.24634,104.99,16.738,0,0,1198,3.731,21.33,34
